Date,nps,Comment
3/8/23 20:00,10,Amigable!
3/8/23 19:59,10,Facil de usar
3/8/23 19:58,9,MUY BUEN SERVICIO
3/8/23 19:40,10,EFICIENCIA
3/8/23 19:40,10,"Es la primera vez que compro con seguro y lo respetaron tal cual lo proponen, gracias."
3/8/23 19:32,9,si
3/8/23 19:31,9,LO FACIL QUE ES NAVEGAR EN LA PAGINA
3/8/23 19:22,10,Rapidez
3/8/23 19:18,10,Por lo sencillo y ágil del tramite
3/8/23 19:16,10,facil y rapido
3/8/23 19:16,10,Muy rápida
3/8/23 19:15,10,BUEN SERVICIO
3/8/23 19:11,9,por su excelente servicio
3/8/23 19:09,10,POR AGIL Y AMIGABLE
3/8/23 19:09,10,EXCELENTE SERVICIO
3/8/23 19:08,9,Todo bien
3/8/23 19:05,10,Excelente sitio para reservar y check in
3/8/23 18:56,10,Es muy rápido y la plataforma explica de la mejor manera la forma de hacerlo.
3/8/23 18:48,10,ES RAPIDO
3/8/23 18:41,10,PRACTICO
3/8/23 18:40,9,buen servicio tarifas accesibles
3/8/23 18:39,10,ok
3/8/23 18:37,10,es muy practico y facil
3/8/23 18:34,10,Rapido
3/8/23 18:32,9,facil y rapido
3/8/23 18:32,10,TODO MUY FACIL
3/8/23 18:12,10,muy rapido
3/8/23 17:52,10,es fácil y rápido
3/8/23 17:51,10,rapido
3/8/23 17:49,10,si
3/8/23 17:49,10,todo esta ok
3/8/23 17:48,10,facil de usar
3/8/23 17:48,9,por lo pronto bien
3/8/23 17:47,10,MUCHO ESTA MUY FACIL
3/8/23 17:44,10,buen trato al cliente y economico
3/8/23 17:42,10,POR SU EFICIENCIA
3/8/23 17:40,10,super
3/8/23 17:39,10,OK
3/8/23 17:37,9,facilidad y adaptacion a cambios
3/8/23 17:23,10,XX
3/8/23 17:18,10,:)
3/8/23 17:12,10,si
3/8/23 16:58,10,Ok
3/8/23 16:47,10,eficaz y rapido
3/8/23 16:47,10,rapido
3/8/23 16:44,10,Es rápida e intuitiva
3/8/23 16:40,10,Rápido y sencillo
3/8/23 16:36,10,Rapido y fasil
3/8/23 16:35,10,SI
3/8/23 16:30,10,FACILIDAD
3/8/23 16:17,10,POR EFICIENTES
3/8/23 16:08,9,por que facilita el acceso
3/8/23 15:57,10,EXCELENTE
3/8/23 15:53,10,FACIL Y RAPIDO
3/8/23 15:50,10,servicio
3/8/23 15:45,10,practico rapido+
3/8/23 15:45,10,buen servicio
3/8/23 15:42,9,es de mucha utilidad
3/8/23 15:37,10,POR EXCELENTE SERVICIO
3/8/23 15:25,10,"SERVICIO RÁPIDO, SIN COMPLICACIONES"
3/8/23 15:24,10,ES MUY AMIGABLE
3/8/23 15:14,10,"Facil de usar, rapida y no se traba."
3/8/23 14:59,10,Facil e intuitiva
3/8/23 14:39,10,Facilidad
3/8/23 14:23,10,Facilidad para hacerlo
3/8/23 14:18,10,APP FACIL DE USAR Y ENTENDIBLE
3/8/23 14:08,9,por agilidad y comodidad
3/8/23 14:06,10,TODO MUY SENCILLOS
3/8/23 13:54,10,GRACIAS.
3/8/23 13:52,10,AGIL
3/8/23 13:46,10,facilidad
3/8/23 13:43,10,Muy eficiente el Check-In en línea
3/8/23 12:55,10,MUY RAPIDO EL CHECK IN EN LINEA
3/8/23 12:15,10,Todo muy bien y a muy buen precio. Gracias
3/8/23 11:56,9,economico
3/8/23 11:02,9,sencillo
3/8/23 6:14,9,TODO MUY BIEN
3/8/23 6:06,10,excelente servicio
3/8/23 6:04,9,Facil de realizar
3/8/23 6:02,9,OK
3/8/23 5:51,10,Claridad en el contenido
3/8/23 5:44,10,Rapido
3/8/23 5:41,10,Gracias
3/8/23 5:36,10,Super facil y muy explicado el proceso
3/8/23 5:06,9,economico
3/8/23 5:05,10,Por el servicio brindado
3/8/23 4:50,10,por la puntualidad
3/8/23 4:50,10,Porque es muy intuitivo el sitio
3/8/23 4:48,10,si
3/8/23 4:44,10,RAPIDO Y SENCILLO
3/8/23 4:35,10,"realizar en linea todo lo que necesito, es muy comodo"
3/8/23 4:26,10,Por que es practicó realizarlo de esta manera
3/8/23 4:08,10,POR QUE HASTA AHORA NO HA SALIDO NADA MAL
3/8/23 4:08,10,sencilla
3/8/23 4:05,10,muy rapido y sencillo
3/8/23 4:02,10,ME GUSTA SU SERVICIO
3/8/23 4:01,10,fue muy facil
3/8/23 4:01,9,Proceso amigable
3/8/23 3:59,10,esta facil el check in
3/8/23 3:57,9,Facilidad en el trámite.
3/8/23 3:50,10,Buen servicio
3/8/23 3:50,10,servicio
3/8/23 3:43,9,el servicio
3/8/23 3:38,10,RAPIDO
3/8/23 3:36,10,SENCILLO Y RAPIDO
3/8/23 3:30,10,ES SENCILLO EL TRAMITE
3/8/23 3:12,10,Muy fácil de usar
3/8/23 3:02,9,Por la facilidad y rapidez
3/8/23 2:49,10,FACIL NAVEGACION EN LA PAGINA
3/8/23 2:43,10,servicio excelente cuando viajo y su pagina facil de usar
3/8/23 2:30,9,es muy rapido y fácil.
3/8/23 2:27,10,es rapido y facil a la vista
3/8/23 2:24,10,Interactiva y no arta
3/8/23 2:23,10,POR FACILITARNOS NUESTRO VIAJE
3/8/23 2:14,10,rapida
3/8/23 2:13,9,Por seguridad y ahorro de tiempo en los tramites
3/8/23 2:13,10,buen servicio
3/8/23 2:06,10,muy sencillo de hacerlo
3/8/23 2:06,10,es agil el proceso
3/8/23 1:57,10,TODO MUY ENTENDIDO
3/8/23 1:54,10,sencillo y rápido. Gracias
3/8/23 1:50,9,BIEN
3/8/23 1:47,10,ES RÁPIDO
3/8/23 1:41,9,todo bien  gracias
3/8/23 1:39,10,esta muy agil
3/8/23 1:31,10,tODO BIEN
3/8/23 1:18,10,precio
3/8/23 1:09,10,EXCELENTE
3/8/23 1:08,10,jjjjj
3/8/23 1:06,9,Relación beneficio/costo
3/8/23 0:54,9,RAPIDES
3/8/23 0:47,9,Rapidez en la reservacion
3/8/23 0:43,10,por sencillo
3/8/23 0:38,10,por la agilidad
3/8/23 0:33,10,Precios y facilkidad
3/8/23 0:29,10,Es buena
3/8/23 0:20,10,EFICACES
3/8/23 0:12,10,facilidad
3/8/23 0:09,10,rapidez
3/8/23 0:01,10,efe
3/8/23 0:00,10,Rapidez
3/7/23 23:49,10,ok
3/7/23 23:43,10,Buen servicio
3/7/23 23:42,9,muy accesible
3/7/23 23:39,10,RAPIDEZ Y ECONOMIA
3/7/23 23:38,9,.
3/7/23 23:36,10,RAPIDO Y FACIL
3/7/23 23:32,10,ES MUY FACIL Y RAPIDO
3/7/23 23:29,10,SERVICIO
3/7/23 23:15,10,POR LA FACILIDAD EN LINEA
3/7/23 23:15,10,FACIL Y RAPIDO
3/7/23 23:02,10,a
3/7/23 23:00,10,El proceso fue muy rápido.
3/7/23 22:59,10,fácil y rápido
3/7/23 22:57,9,SIMPLEZA
3/7/23 22:48,10,sencillo
3/7/23 22:48,10,todo sale ha tiempo
3/7/23 22:48,10,MUY RÁPIDO
3/7/23 22:41,10,es rapida la pagina
3/7/23 22:37,10,ok
3/7/23 22:31,10,eficacia
3/7/23 22:25,10,económico
3/7/23 22:25,10,TODO MUY RÁPIDO
3/7/23 22:18,10,rapido y facil
3/7/23 22:17,10,Facil acceso
3/7/23 22:15,10,excelente atencion a nuestras necesidades
3/7/23 21:54,10,FACIL DE UTILIZAR
3/7/23 21:52,10,PRACTICIDAD
3/7/23 21:52,10,todo bien
3/7/23 21:46,10,eXCELENTE SITIO WEB
3/7/23 21:03,10,rapidez
3/7/23 20:57,9,No es tardado
3/7/23 20:55,10,EXELENTE PAGINA
3/7/23 20:39,10,","
3/7/23 20:34,10,facil y rapido
3/7/23 20:27,10,si
3/7/23 20:24,10,ES MEJOR HACERLO Y TENERLO IMPRESO
3/7/23 20:11,10,buen servicio
3/7/23 20:10,10,por agilidad
3/7/23 20:06,9,Es eficaz
3/7/23 20:03,10,excelente
3/7/23 20:01,10,eficaz
3/7/23 20:01,10,Facilidad de interfaz
3/7/23 19:58,10,rapido
3/7/23 19:50,9,PASOS SENCILLOS
3/7/23 19:45,9,ES MUY PRACTICO HACER EL CHECK-IN EN LINEA
3/7/23 19:43,10,facil
3/7/23 19:29,10,ninguna
3/7/23 19:25,10,BUEN PRECIO Y ATENCIÓN
3/7/23 19:22,10,MUY EFICIENTE
3/7/23 19:21,10,es mas practico
3/7/23 19:15,10,facil
3/7/23 19:11,10,dan mas tiempo otros solo en las unltinas 12 paras para imprimitu tu pase de abordr
3/7/23 19:04,10,todo muy accesible
3/7/23 19:03,10,BUEN SERVICIO
3/7/23 19:02,10,Facil y rapido
3/7/23 18:58,10,amigable
3/7/23 18:49,10,rapidez
3/7/23 18:49,10,Por que es facil
3/7/23 18:47,9,todo bien
3/7/23 18:44,10,OK
3/7/23 18:41,10,EXCELENTE  ATENCION
3/7/23 18:37,10,.
3/7/23 18:37,10,rapido
3/7/23 18:31,10,n
3/7/23 18:30,10,Interfaz amigable
3/7/23 18:27,10,muy bien gracias por todo
3/7/23 18:22,10,MUY BUENA
3/7/23 18:20,10,Es rapido
3/7/23 18:15,10,EXCELETE Y HUTIL
3/7/23 18:08,10,bueno
3/7/23 18:06,10,Está ágil. Gracias.
3/7/23 18:02,10,por ser bueno y entendible
3/7/23 17:59,9,"Fueron fáciles las indicaciones , todavía no termino pero espero todo salga  bien"
3/7/23 17:41,10,EXCELENTE
3/7/23 17:39,10,todo excelente!
3/7/23 17:35,10,por el servicio
3/7/23 17:34,10,BUEN SERVICIO
3/7/23 17:24,10,ME PARECE EFICIENTE
3/7/23 17:18,10,POR FACILITO
3/7/23 17:11,10,Es sencillo y práctico. Gracias
3/7/23 17:02,10,TODO EXCELENTE
3/7/23 16:53,10,accesibilidad de costos
3/7/23 16:25,10,ok
3/7/23 16:20,10,NA
3/7/23 16:18,10,ES EXCELENTE
3/7/23 16:16,10,muy facil
3/7/23 16:15,10,Rapidez
3/7/23 16:04,9,Rapidez.
3/7/23 15:55,10,eficiente
3/7/23 15:48,10,Rapido y
3/7/23 15:44,10,el lenguaje es sencillo y entendible
3/7/23 15:42,9,Por que  se agilizan mas los tiempos de abordar
3/7/23 15:16,10,facilidad
3/7/23 15:15,9,me encantan
3/7/23 15:14,10,Es versatil
3/7/23 15:08,10,RAPIDEZ
3/7/23 15:04,9,Es muy sencillo de hacer
3/7/23 14:53,10,ES RAPIDO Y SENCILLO
3/7/23 14:49,10,super!
3/7/23 14:26,10,excelente precio
3/7/23 14:24,10,buen servicio...
3/7/23 14:10,10,Ahorras tiempo
3/7/23 14:04,10,Claro que si
3/7/23 13:28,10,.
3/7/23 13:15,10,RAPIDS
3/7/23 12:54,9,porque me ha ido bien y hay bien trato
3/7/23 12:46,10,FACIL Y RAPIDO
3/7/23 6:32,10,Es facil
3/7/23 6:29,10,por la facilidad y rápidez
3/7/23 5:51,10,Es un proceso sencillo
3/7/23 5:25,9,BUENOS VUELOS
3/7/23 5:13,10,MUY RAPIDO
3/7/23 5:10,9,te agiliza. los tiempos en el proceso
3/7/23 5:04,10,Es muy práctica
3/7/23 4:30,10,MUY AGIL SU PAGINA
3/7/23 4:26,10,1
3/7/23 4:15,10,Es la primera vez que lo hago y me pareció muy sencillo
3/7/23 4:13,10,j
3/7/23 4:12,10,PORQUE FUE MUY RAPIDO REALIZARLO
3/7/23 4:02,10,excelente
3/7/23 3:49,10,COSTO Y SERVICIO
3/7/23 3:46,10,MUY AGIL
3/7/23 3:39,10,súper amigable la página
3/7/23 3:25,10,es muy facil
3/7/23 3:09,10,por ser buena onda
3/7/23 3:01,10,Por la facilidad del tramite
3/7/23 3:00,9,ME GUSTA
3/7/23 2:54,10,Porque es rápido
3/7/23 2:46,9,BUEN SERVICI
3/7/23 2:36,10,Rapidez
3/7/23 2:34,10,"Es una aplicacion funcional y facil de poder manejar, excelente servicio"
3/7/23 2:29,10,BUEN SERVICIO
3/7/23 2:29,10,ES MUY FACIL REALIZAR LA COMPRA DE LOS BOLETOS
3/7/23 2:25,10,Muy Fácil y Rapido
3/7/23 2:18,10,muy sencillo
3/7/23 2:18,9,BUEN SERVICIO
3/7/23 2:14,10,Por su sevicio
3/7/23 2:13,10,Comodidad
3/7/23 1:36,10,Por su facilidad de uso y ambiente friendly
3/7/23 0:51,10,por que el proceso es muy facil rapido y confiable
3/7/23 0:50,10,TARIFAS ACCESIBLES
3/7/23 0:42,10,excelente servicio
3/7/23 0:41,10,precios
3/7/23 0:32,9,barato
3/7/23 0:31,10,"Página rápida, amigable, intuitiva."
3/7/23 0:28,10,facilidad
3/7/23 0:23,9,pasos sencillos
3/7/23 0:21,9,precio
3/7/23 0:12,9,"Todo bien, muy practico y facil"
3/7/23 0:10,9,Practicidad
3/7/23 0:10,10,facil de usar
3/6/23 23:59,10,RAPIDEZ
3/6/23 23:55,9,Precios bajos
3/6/23 23:54,10,"La aplicación de VIVAAEROBUS para reservar y comprar un boleto, es agil y sencillo."
3/6/23 23:46,9,tiempo
3/6/23 23:32,10,.
3/6/23 23:30,10,RAPIDEZ
3/6/23 23:13,10,Por sus precios
3/6/23 23:02,10,"es una forma más rápida, siempre que se cuente con los medios electrónico.."
3/6/23 23:00,10,es sencillo
3/6/23 22:58,10,Excelente línea aerea
3/6/23 22:57,10,Facil
3/6/23 22:41,10,muy simple
3/6/23 22:35,10,"SU PAGINA ES MUY AMIGABLE,"
3/6/23 22:35,9,sistema practico y amigable.
3/6/23 22:34,10,EXCELENTE SERVICIO
3/6/23 22:29,10,porque es rápido
3/6/23 22:26,10,UNA EXCELENTE OPCION
3/6/23 22:23,9,es bueno
3/6/23 22:19,9,porque nunca he tenido problema
3/6/23 22:18,9,TODO BIEN
3/6/23 22:16,10,MUY FACIL
3/6/23 22:09,9,EFICIENJTES!!
3/6/23 22:08,10,FACIL Y RAPIDO
3/6/23 22:07,9,ES AGIL
3/6/23 21:59,10,FACIL
3/6/23 21:55,10,ES FACIL REALIZARLO
3/6/23 21:44,10,ENTENDIBLE LA PAGINA WE
3/6/23 21:40,10,ES MUY SENCILLO
3/6/23 21:40,10,es rapido
3/6/23 21:29,10,Gracias por el servicio
3/6/23 21:26,10,Recomendable
3/6/23 21:20,10,ES MIU FACIL EL PROCESO
3/6/23 21:13,10,POR EL SERVICIO
3/6/23 20:49,10,excelente servicio
3/6/23 20:40,10,Facil uso
3/6/23 20:36,10,Facil uso
3/6/23 20:24,10,a sido sencillo
3/6/23 20:24,10,EXCELENTE SERVICIO
3/6/23 20:23,10,rápido y muy fácil
3/6/23 20:19,10,"AMIGABLE, MUY AMIGABLE!!!"
3/6/23 20:17,10,Por su atención.
3/6/23 20:14,10,RAPIDEZ
3/6/23 20:13,10,facil
3/6/23 20:12,10,POR EFICIENTES
3/6/23 20:11,10,OK
3/6/23 20:09,10,servicio
3/6/23 20:06,10,Está rápido y facil navigar
3/6/23 20:04,10,buen servicio y me gustan sus destinos
3/6/23 20:03,9,HASTA ESTE MOMENTO NO HEMOS TENIDO NINGÙN PROBLEMA
3/6/23 20:00,10,XXX
3/6/23 19:55,9,.
3/6/23 19:55,10,facilita mucho
3/6/23 19:52,10,ES RAPIDO
3/6/23 19:51,9,Porque es muy cómodo hacer el check in en línea
3/6/23 19:48,10,proceso amigable
3/6/23 19:38,10,en los dias de hoy la mejor aerolinia de mexico
3/6/23 19:38,10,es rapido
3/6/23 19:35,10,eficiencia y rapidez
3/6/23 19:34,9,FACIL Y BARATO VIAJR
3/6/23 19:16,10,MUY BUENOS
3/6/23 19:15,10,ES RÁPIDO
3/6/23 19:01,9,:)
3/6/23 18:56,10,Fácil y rápido.
3/6/23 18:52,10,agilidad y precio
3/6/23 18:51,10,"Muy claro, sin trucos, facil y rapido"
3/6/23 18:50,10,ES MUY RAPIDO Y FACIL
3/6/23 18:50,9,Rápido
3/6/23 18:48,10,una buena opción para viajar con Vivaerobus
3/6/23 18:48,10,siempre excelente servicio
3/6/23 18:45,10,Todo el proceso es muy amigable
3/6/23 18:33,10,Muy amigable
3/6/23 18:20,10,Muy buen sistema
3/6/23 18:11,10,porque fue muy rapido
3/6/23 18:09,10,EXCELENTE SERVICIO Y SU PAGINA SIEMPRE MUY BIEN
3/6/23 18:08,10,ESTA BIEN
3/6/23 18:02,9,BUENO
3/6/23 17:59,10,me gusta
3/6/23 17:57,9,no me ofreció cambiar mi lugar aunque pagara
3/6/23 17:57,10,ME GUSTA
3/6/23 17:54,9,POR PRECIO Y SERVICIO
3/6/23 17:42,10,Gracias
3/6/23 17:39,9,Porque han sido los más económicos y fáciles de usar
3/6/23 17:36,10,eficiencia en el servico
3/6/23 17:36,10,X QUE ME GUSTRA EL SERVICIO
3/6/23 17:35,9,FUE MU Y FACIL
3/6/23 17:26,9,SIN PROBLEMAS
3/6/23 17:24,10,buena atwncion
3/6/23 17:22,9,porque es facil y rapido
3/6/23 17:20,10,seguro y economico
3/6/23 17:17,10,Rapidez
3/6/23 17:12,10,Excelente!!!
3/6/23 17:11,10,fácil y rápido
3/6/23 17:11,10,Facil práctica
3/6/23 17:10,10,"buena atención, pagina muy amigable"
3/6/23 17:08,10,:)
3/6/23 17:08,10,todo
3/6/23 17:07,10,muy rapida
3/6/23 17:07,9,Por Agil
3/6/23 17:05,10,rapides al abordar
3/6/23 16:59,9,No me quedan claras las diferencias entre los servicios ya contratados y los nuevos ofrecidos
3/6/23 16:59,10,MUY PRACTICA
3/6/23 16:49,10,Good
3/6/23 16:48,9,es facil realizarlo
3/6/23 16:45,10,excelente servicio
3/6/23 16:39,10,sencillo y rapido
3/6/23 16:37,9,RAPIDO Y EFICIENTE
3/6/23 16:32,10,Facilidad
3/6/23 16:32,10,muy fácil de entender
3/6/23 16:27,10,SON MUY ÁGILES SUS TRÁMITES
3/6/23 16:21,10,Por la rapidez
3/6/23 16:20,9,"Proceso amigable, fácil de localizar en su home page, aunque me confundió que Volaris apareciera en google al ingresar Viva Aerobús, la experiencia de uso fue fácil y rápida."
3/6/23 16:16,9,por la facilidad
3/6/23 16:15,10,!
3/6/23 16:04,10,Muy rapido
3/6/23 16:02,10,Excelente servicio
3/6/23 16:00,9,POR EFICIENCIA
3/6/23 15:50,10,mejres aviones
3/6/23 15:49,10,ok
3/6/23 15:48,10,graciuas
3/6/23 15:40,9,Precio-Calidad
3/6/23 15:37,10,RAPIDEZ
3/6/23 15:26,10,por puntuales
3/6/23 15:26,9,Rápido
3/6/23 15:23,10,SU PRONTA RESPUESTA A LAS NECESIDADES DE CAMBIAR FECHAS DE VUELO
3/6/23 15:21,10,buen servicio
3/6/23 15:17,10,PORQUE ES RAPIDO EL SERVICIO
3/6/23 15:13,10,Servicio
3/6/23 15:13,10,TODO MUY BIEN
3/6/23 15:12,10,POR EL BUEN SERVISIO
3/6/23 15:08,10,ok
3/6/23 15:08,10,TIENE RAPIDEZ
3/6/23 15:07,10,BUEN SERVICIO
3/6/23 15:07,10,facil
3/6/23 15:05,10,facíl de encontrar lo que buscas
3/6/23 15:05,10,por los horarios y el costo
3/6/23 15:02,10,buen precio
3/6/23 15:01,10,TODO OK
3/6/23 14:59,9,es rapido
3/6/23 14:53,10,Fue muy sencillo e intuitivo
3/6/23 14:13,9,es rapido
3/6/23 14:13,10,MUY ACCESIBLES
3/6/23 13:57,9,por ser práctico
3/6/23 13:35,10,FACIL DE USAR
3/6/23 12:57,10,😘
3/6/23 7:03,10,BUEN SERVICIO
3/6/23 6:42,10,facilidad y rapidez
3/6/23 5:45,10,ES FACIL
3/6/23 5:24,10,todo muy rapido y sencillo
3/6/23 5:08,10,Es facil y rapido
3/6/23 5:00,10,facil de usar
3/6/23 4:46,9,Rápido
3/6/23 4:24,9,Muchos horarios
3/6/23 4:24,10,MUY FACIL
3/6/23 4:23,10,"Todo el proceso como la ayuda ha sido muy rápida, clara y a amable"
3/6/23 4:20,9,rapido y organizado
3/6/23 4:14,10,TODO ES MUY FACIL DE HACER EN LINEA
3/6/23 4:13,10,eficacia
3/6/23 4:13,10,excelente servicio
3/6/23 4:12,10,FUE MUY AGIL
3/6/23 4:05,10,MUY ACCESIBLES
3/6/23 4:04,10,todo genial
3/6/23 4:03,10,Proceso muy amigable
3/6/23 3:37,10,facil y rapido
3/6/23 3:27,10,muy rapido y accesible
3/6/23 3:24,10,Excelente y económico servicio
3/6/23 3:23,9,Precio
3/6/23 3:19,9,claridad en la pagina
3/6/23 2:49,10,fue rapido
3/6/23 2:26,10,por su atención y servicio
3/6/23 2:23,10,Todo muy facil y rapido
3/6/23 2:20,9,Multiples opciones de vuelo
3/6/23 2:17,10,si
3/6/23 2:04,10,.
3/6/23 2:02,10,porque si
3/6/23 1:50,10,SENCILLEZ Y RAPIDEZ
3/6/23 1:42,10,Muy rápido
3/6/23 1:34,10,vuelos buenos
3/6/23 0:46,9,Me tarde en encontrar donde hacer el Check-in
3/6/23 0:46,10,Excelente servicio
3/6/23 0:45,10,La velocidad
3/6/23 0:40,10,excelente servicio
3/6/23 0:16,10,es facil
3/5/23 23:53,10,muy rápido y sencillo
3/5/23 23:39,10,fácil
3/5/23 23:39,9,Muy agil!
3/5/23 23:17,9,rapido y facil
3/5/23 23:15,10,buenos precios y horarios de salida
3/5/23 22:46,9,RAPIDEZ
3/5/23 22:35,10,facil y rapido
3/5/23 22:12,10,excelente y clara su pagina me encanto
3/5/23 22:05,10,plataforma fácil y rapida
3/5/23 21:58,10,bueno
3/5/23 21:45,9,CONFIABLE
3/5/23 21:43,10,por que es muy facil
3/5/23 21:29,10,RAPIDEZ
3/5/23 21:13,10,MUY FACIL
3/5/23 20:48,9,lo recomiendo aunque puede resultar mas sencillo el proceso
3/5/23 20:47,10,Muy accesible para el usuario
3/5/23 20:46,10,Muy buenas tarifas
3/5/23 20:20,9,pues espero que sea el viaje placentero
3/5/23 20:18,10,"El proceso es rápido y sencillo, a diferencia del check in por WhatsApp."
3/5/23 20:03,10,es mas rapido
3/5/23 19:49,9,"ACC III N7 FRAC IND BENITO JUAREZ, QUERETARO, QRO"
3/5/23 19:49,10,Facil de usar
3/5/23 19:47,10,EXCELENTE SERVICIO
3/5/23 19:37,10,sencillo
3/5/23 19:36,10,ok
3/5/23 19:23,10,fACIL
3/5/23 19:18,10,Muy eficiente
3/5/23 19:11,10,BUEN SERVICIO
3/5/23 19:08,10,Guías adecuadas
3/5/23 19:02,10,muy rapido
3/5/23 18:59,10,Muy facil de usar
3/5/23 18:58,10,MUY BIEN
3/5/23 18:51,9,Rapido
3/5/23 18:46,10,AGILIDAD
3/5/23 18:15,9,SIN COMENTARIOS
3/5/23 18:15,10,buen servicio
3/5/23 17:58,10,"Es muy facil manejar la pagina web, su personal es muy aghradable, con un trato mable."
3/5/23 17:48,10,EXCELENTE SERVICIO
3/5/23 17:47,9,NO SE PUDO HACER POR EL CHAT
3/5/23 17:45,10,UN SISTEMA ACCESIBLE
3/5/23 17:29,10,buen servicio
3/5/23 17:24,9,Es relativamente sencilla y suficiente
3/5/23 17:18,10,EXCE;ENTE SERVICIO
3/5/23 16:53,10,SIEMPRE MUY BIEN SERVICIO
3/5/23 16:22,10,MUY INTERECTATIVA LA PAGINA
3/5/23 16:12,10,buena aerolínea
3/5/23 16:01,10,ES RAPIDO
3/5/23 15:46,10,Good
3/5/23 15:39,10,POR TODO
3/5/23 14:46,9,hay sido facil
3/5/23 14:39,10,muy facil y rapido
3/5/23 14:28,10,MUY ACCESIBLE Y RAPIDO
3/5/23 14:18,10,Rapidez
3/5/23 13:44,10,Es muy fácil
3/5/23 7:35,9,porque esta muy sencillo hacerlo
3/5/23 7:30,10,"Fue muy fácil realizar y la pagina nunca se congelo, y las instrucciones fueron fácil de seguir"
3/5/23 6:35,9,bien
3/5/23 6:25,10,es muy facil
3/5/23 6:24,10,Muy práctico.
3/5/23 6:00,10,es muy simple y entendible
3/5/23 5:29,10,facil dinamica y rapida.
3/5/23 5:14,10,POE EL BUEN SERVICIO
3/5/23 5:09,10,Todo Super
3/5/23 4:59,10,me encanta
3/5/23 4:58,10,El check in es rapido
3/5/23 4:38,10,EXCELENTE
3/5/23 4:38,10,Hasta este punto lo considero no complicado
3/5/23 4:32,10,es economico
3/5/23 4:32,10,BUEN SERVICIO
3/5/23 4:21,10,es rapido
3/5/23 3:40,10,FUNCIONA  Y  BIEN
3/5/23 3:38,9,economico
3/5/23 3:17,10,MUY BUENA ATENCIÓN
3/5/23 3:09,10,Es amigable
3/5/23 2:44,10,eXCELENTE PAGINA
3/5/23 2:34,10,facil
3/5/23 2:24,9,Lo rapido que es
3/5/23 2:23,9,precio
3/5/23 2:17,10,sencillo y rapido
3/5/23 2:08,10,RAPIDO Y CONFIABLE
3/5/23 2:04,10,FACIL Y RAPIDO
3/5/23 1:48,10,FACIL PROCESO
3/5/23 1:46,10,Servicio
3/5/23 1:41,10,ES MUY RAPIDA
3/5/23 1:36,10,Muy comodo y rapido
3/5/23 0:59,10,es facil y conveniente
3/5/23 0:53,10,EFICIENTE
3/5/23 0:49,9,Practicidad
3/5/23 0:49,9,fACILIDADES
3/5/23 0:16,10,.
3/4/23 23:54,10,PRACTICO
3/4/23 23:43,10,FACILIDAD
3/4/23 23:36,10,Funcional y fácil
3/4/23 22:51,10,BUENO
3/4/23 22:28,10,GRACIAS
3/4/23 22:20,10,"Es práctico, no es para nada complejo ni enredoso."
3/4/23 21:41,10,AMIGABLE
3/4/23 21:37,9,Muy amable el trato de atencion telefonica.
3/4/23 21:19,10,THANKS FOR THE SERVICE
3/4/23 21:06,10,son loa mejores
3/4/23 21:06,10,por muchas
3/4/23 20:38,10,todo exelente
3/4/23 20:32,10,Todo ha sido facil y muy claras las instrucciones. Espero que el vuelo salga puntual
3/4/23 20:29,10,facil la navegacion para el checkin
3/4/23 20:16,10,FACILIDAD
3/4/23 19:45,9,Relativamente fácil
3/4/23 19:27,10,p'or su buena disposicion y su trabajo profecional
3/4/23 19:16,10,CLARO Y EFICAZ
3/4/23 19:11,10,Hasta ahora muy buen servicio
3/4/23 19:09,10,EXCELENCIA
3/4/23 19:05,10,muy agil todo
3/4/23 19:02,9,facil chec in
3/4/23 19:01,10,EXCELENTE SERVICIO
3/4/23 18:54,10,facilidad y rapidez
3/4/23 18:52,10,POR LA FACILIDAD DE SACARLO
3/4/23 18:35,10,hasta ahora no he tenido problemas
3/4/23 18:25,10,buen servicio
3/4/23 18:01,10,muy fácil de hacer y rápido
3/4/23 17:58,10,excelente servicios a buen prcio
3/4/23 17:17,10,"TODO MUY FACIL, GRACIAS"
3/4/23 17:11,10,MUY RAPIDO Y FACIL
3/4/23 17:08,10,facil y rapido
3/4/23 17:07,10,Es fácil
3/4/23 17:06,10,Buen servicio
3/4/23 17:03,9,Es fácil hacer el proceso por internet
3/4/23 16:13,10,BUEN SERVICIO
3/4/23 16:12,10,AMIGABLE Y SENCILLA
3/4/23 16:09,9,fue rapido
3/4/23 16:01,10,es facil hacerlo
3/4/23 15:40,9,ES MAS RAPIDO Y EVITAS FILAS
3/4/23 15:36,9,precios factibles
3/4/23 15:35,9,muy eficiente
3/4/23 15:34,10,ES UTIL
3/4/23 15:24,9,gracias
3/4/23 15:15,10,facil
3/4/23 15:10,10,excelente servicio
3/4/23 14:46,9,ok
3/4/23 11:51,10,si
3/4/23 10:54,9,el Link de check in deberia estar en la pagina principal
3/4/23 7:04,10,facil y rapido
3/4/23 6:34,10,muy eficiente la pagina
3/4/23 6:31,10,facil de usar
3/4/23 5:38,10,BUEN SERVICIO
3/4/23 5:11,10,facil y rapido
3/4/23 5:04,10,Precio
3/4/23 4:58,10,Eficiente!
3/4/23 4:50,10,fue muy agil
3/4/23 4:46,10,TODO OK
3/4/23 4:09,9,es rápido
3/4/23 4:08,10,ok
3/4/23 3:51,10,Es mi primera Vez y todo a salido muy bien !!!
3/4/23 3:47,10,buen servicio
