Date,nps,text
3/17/23 2:54,10,"ES MUY VELOZ LA RESPUESTA, GRACIAS"
3/17/23 2:51,9,FACIL DE NAVEGAR
3/17/23 2:51,10,FACIL DE COMPRAR
3/17/23 2:47,9,rapida opciones practicas bien por ustedes
3/17/23 2:44,10,gracias
3/17/23 2:41,10,ES MUY FACIL HACER LAS COMPROAS DE MIS VUELOS Y LA APP TAMBIÉN ES SENCILLA
3/17/23 2:41,10,OK
3/17/23 2:38,10,Es fácil y permite escoger los adicionales o quitarlos su no se desean
3/17/23 2:37,10,"muy amigable la pagina,"
3/17/23 2:35,10,"información clara y rapidez , confiable"
3/17/23 2:26,10,Muy rapidos
3/17/23 2:26,9,.
3/17/23 2:23,10,precios accesibles
3/17/23 2:20,10,ES LA FORMA EN QUE APARTO LOS VUELOS QUE HAGO
3/17/23 2:15,10,ES SENCILLO DE MANEJAR ADEMAS DE QUE TIENEN BUENOS PRECIOS
3/17/23 2:14,9,muy buen servicio
3/17/23 2:13,10,MUY BIEN
3/17/23 2:13,10,si q abra esta aerolina para zacatecas todo el ano para vajen del poder ala volaris q son unos initiles
3/17/23 2:12,9,instrucciones claras
3/17/23 2:06,10,Buen precio
3/17/23 2:03,10,siempre es un placer comprar con ustedes gracias
3/17/23 2:02,10,MUY BUENO
3/17/23 1:49,10,Grax
3/17/23 1:42,10,"Todo muy bien, claro y simple"
3/17/23 1:38,10,la mejor UI del mercado
3/17/23 1:32,9,eN GENERAL MUY BIEN
3/17/23 1:31,9,Demasiados extras pero clara la información
3/17/23 1:30,10,agilidad
3/17/23 1:28,9,es buena
3/17/23 1:28,10,MUY FACIL COMPRAR UN VUELO
3/17/23 1:28,10,Excelente
3/17/23 1:26,10,"buenos precios. siempre envían en pase de abordar al WhatsApp y eso evita filas.para uno que no tiene que documentar maletas es super rápido."
3/17/23 1:24,10,"todo muy bien , siempre viajamos por vivaaerobus"
3/17/23 1:21,9,DEJAR DE AGREGAR EL REEMBOLSOO COMPLETO AUTOMATICO
3/17/23 1:21,10,AMABILIDAD
3/17/23 1:19,10,GRACIAS
3/17/23 1:11,10,Muy facil
3/17/23 1:11,9,La pagina me funciono correctamente para realizar mi reservación
3/17/23 1:08,10,servicio excelente
3/17/23 1:06,10,BUENA RESPUESTA
3/17/23 1:00,10,gracias
3/17/23 0:59,10,los amo
3/17/23 0:52,10,Facil y rapido…
3/17/23 0:51,10,FACIL DE ENTENDER LA PAGINA
3/17/23 0:50,10,ES MUY AMIGABLE
3/17/23 0:50,10,es muy facil seguir los pasos para reservar
3/17/23 0:44,9,na
3/17/23 0:40,10,excelente aplicación todo entendible felicidades
3/17/23 0:40,10,ME GUSTAL ES ECONOMICO
3/17/23 0:37,10,porque en mi familia volamos con frecuencia y no hemos tenido quejas.
3/17/23 0:36,10,"Facil y rapido, perfecta información sobre los vuelos."
3/17/23 0:34,9,chingon practico
3/17/23 0:29,10,"Excelente pagina, muy dinamica la pagina."
3/17/23 0:29,9,FUE FACIL HACER LA COMPRA
3/17/23 0:28,9,es facil de usar
3/17/23 0:28,10,precios
3/17/23 0:23,9,Por ahorro de tiempo comparado con viajar en auto o en autobús
3/17/23 0:22,10,POR ECONÓMICO Y LA FACILIDAD PARA HACER LA RESERVACIÓN EN LÍNEA.
3/17/23 0:20,10,PORQUE ME REGALARON MIS VUELOS CASI CASI
3/17/23 0:18,9,"porque tienen buenos precios, aviones nuevos y por lo regular no se retrasan."
3/17/23 0:17,9,PORQUE REGRESAS Y  TE BORRA LA INFORMACION Y HAY QUE VOLVER A LLENAR
3/17/23 0:16,10,rápido y sencillo
3/17/23 0:12,10,OK
3/17/23 0:09,9,Fue bastante sencillo
3/17/23 0:04,10,Rr
3/17/23 0:03,10,economia
3/17/23 0:01,10,EXCELENTE
3/16/23 23:57,10,nomas
3/16/23 23:55,10,pagina Facil de entender
3/16/23 23:49,9,Es rapida y facilde usar pero hay un cargo que no se explica que es el del total refund
3/16/23 23:45,10,MUY FACIL
3/16/23 23:44,10,Excelente servicio =)
3/16/23 23:41,10,Los menus drop-down funcionan muy bien.
3/16/23 23:39,10,MUY PRACTICA
3/16/23 23:39,10,TODO BIEN
3/16/23 23:38,9,Sencila de usar y facil para comprar los boletos
3/16/23 23:38,10,Fácil de usar. Muy malo es servicio para darse de alta. Marca error y error. No pude registrarme.
3/16/23 23:32,10,precios  y aviones
3/16/23 23:30,9,ECONOMIA Y EFICIENCIA
3/16/23 23:29,9,Confianza y seguridad
3/16/23 23:25,10,MUY BUENA RECOMENDACION
3/16/23 23:20,10,OK
3/16/23 23:19,10,Es una pagina clara
3/16/23 23:14,10,excelente
3/16/23 23:11,10,Rapidez
3/16/23 23:09,10,.RUTAS MUY NECESARIAS ENTRE ESTOS 2 DESTINOS
3/16/23 23:07,9,.
3/16/23 23:04,10,POR TENER UNA PAGINA DONDE TODO ESTA CLARO.
3/16/23 23:02,10,Sin atorones
3/16/23 23:01,10,Super practica
3/16/23 22:59,10,excelente serrvicio
3/16/23 22:58,10,muy amigable
3/16/23 22:56,9,Luego es confuso si agregaste algo o no
3/16/23 22:55,10,Disponibildiad de vueos
3/16/23 22:49,10,facil
3/16/23 22:45,10,EXCELENTE SERVICIO
3/16/23 22:44,10,rapido y sencillo
3/16/23 22:41,9,Eficiente y de rapido acceso
3/16/23 22:39,9,Por amena
3/16/23 22:39,10,:)
3/16/23 22:35,10,"PRECIO , HORARIO"
3/16/23 22:28,10,la informacion es clara
3/16/23 22:26,10,MUY BUENOS COSTOS
3/16/23 22:26,10,buenas promociones y al sacar la tarjeta hsbc viva todavia mas promociones
3/16/23 22:25,10,BUENA ATENCION
3/16/23 22:23,10,ES MUY FACIL
3/16/23 22:16,10,facilidad de uso y estabilidad
3/16/23 22:15,10,MUY ENTENDIBLE Y RAPIDA LA PAGINA
3/16/23 22:10,10,muy eficiente la aplicacion
3/16/23 22:10,10,ME GUSTA VIAJAR POR VIVA AEROBUS SIEMPRE SON PUNTUALES Y ES MUY ECONOMICO
3/16/23 22:06,10,GRACIAS
3/16/23 22:05,10,TIENEN BUENAS PROMOCIONES
3/16/23 22:03,10,PORQUE ME PERMITIÓ PAGAR A MSI
3/16/23 21:58,10,0
3/16/23 21:57,10,"Por todo, trato cordial y amistoso, sin problemas en mis vuelos"
3/16/23 21:55,10,"Gracias por su calidad, servicio y trato"
3/16/23 21:51,10,Me gusto la pagina....es rapida y sencilla
3/16/23 21:48,10,es fácil
3/16/23 21:46,9,por vuelos baratos
3/16/23 21:45,10,Facil y sencillo
3/16/23 21:40,10,Muy amigable y fácil de reservar
3/16/23 21:37,10,"Rápida, sencilla y económica"
3/16/23 21:36,10,bien
3/16/23 21:33,9,Facil y rapido
3/16/23 21:32,10,buena
3/16/23 21:26,10,Intuitiva y facil de usar
3/16/23 21:24,9,muy buena
3/16/23 21:17,10,buena app
3/16/23 21:15,9,"Facil de reservar,"
3/16/23 21:14,10,"muy eficiente, y sin ningun problema para hacer la reserva, atencion rapida y eficaz"
3/16/23 21:13,10,Es la primera vez que viajare con ustedes. gracias.
3/16/23 21:12,10,x
3/16/23 21:08,10,muy rapido
3/16/23 21:07,10,nunca he tenido problemas y economico los precios
3/16/23 21:05,10,super
3/16/23 21:03,9,excelente
3/16/23 21:03,10,Por lo sencillo de comprar
3/16/23 21:02,10,"FACIL, RAPIDO Y BUENOS PRECIOS"
3/16/23 21:00,9,ok
3/16/23 20:59,10,MUY AMIGABLE
3/16/23 20:55,10,super recomendada
3/16/23 20:55,10,muy buenos precios y la pagina muy facil
3/16/23 20:54,9,TIENEN BUENAS PROMOCIONES Y ES FACIL NAVEGAR EN SU PAGINA
3/16/23 20:54,9,Por precio
3/16/23 20:54,10,La página está muy bien diseñada y los precios son muy competitivos.
3/16/23 20:52,9,POR SU EFICACIA
3/16/23 20:47,9,AL FINAL TE AGREGAN LO DE VIAJA PROTEGIDO Y TE VAS CON LA FINTA
3/16/23 20:45,10,excelente
3/16/23 20:44,10,por buen servicio
3/16/23 20:44,9,Thank you.
3/16/23 20:41,9,es molesto que agreguen el seguro cuando un paso anterior no lo tome
3/16/23 20:39,10,FUE FACIL Y RAPIDO HACER LA RESERVACION ESPRO QUE EL VUELO NO TENGA RETRAZO Y TODO SALGA OK. GRACIAS.
3/16/23 20:38,10,POR SU BUEN SERVICIO Y MEJORES PRECIOS
3/16/23 20:38,10,BUEN SERVICO
3/16/23 20:37,10,Sale
3/16/23 20:34,10,buen precio y buen servicio
3/16/23 20:29,10,si
3/16/23 20:28,10,RAPIDO Y INFORMACION ENTENDIBLE
3/16/23 20:26,10,EXCELENTE SERVICIO
3/16/23 20:25,10,excelente servicio
3/16/23 20:19,9,Plataforma muy sencilla y amigable
3/16/23 20:17,9,muy buen servicio y precios
3/16/23 20:15,10,excelente servicio
3/16/23 20:14,10,PRECIO Y SERVICIO
3/16/23 20:14,10,AGIL
3/16/23 20:13,10,Excelente
3/16/23 20:11,10,me encanta por lo facil que es y limpia!
3/16/23 20:11,10,rapidez y eficiencia
3/16/23 20:10,10,na
3/16/23 20:06,10,atencion
3/16/23 20:06,10,"a la 1era entro pago,   k milagro"
3/16/23 20:03,10,m
3/16/23 20:03,10,si
3/16/23 20:00,10,LA FACILIDAD DE MANEJAR LA PAGUINA
3/16/23 19:55,9,Muy facil y accesoble la plataforma
3/16/23 19:53,10,ES FACIL Y RAPIDO
3/16/23 19:53,10,EXCELENTE PLATAFORMA Y EXPERIENCIA DE COMPRA
3/16/23 19:52,10,gracias
3/16/23 19:50,10,ES MUY RAPIDO Y SENCILLO RESERVAR
3/16/23 19:50,10,todo fue muy facil
3/16/23 19:47,9,Precios muy accesibles
3/16/23 19:44,10,MUY FACIL DE USAR Y DINAMICA
3/16/23 19:41,10,todo bien
3/16/23 19:39,10,Economia
3/16/23 19:31,10,Excelentes precios
3/16/23 19:31,10,super si!
3/16/23 19:29,9,"Es muy confusa, sobre todo para personas mayores"
3/16/23 19:28,10,sencilla y completa
3/16/23 19:28,10,muy bien!
3/16/23 19:27,10,NA
3/16/23 19:25,10,EXCELENTE SERVICIO
3/16/23 19:24,9,muy facil de reservar
3/16/23 19:22,10,Precio
3/16/23 19:16,10,por precio y servicio
3/16/23 19:13,10,:)
3/16/23 19:13,10,Servicio
3/16/23 19:10,9,SERVICIO
3/16/23 19:07,10,muy facil de usar
3/16/23 19:05,10,muy sencilla de utilizar la pagina para la reservacion
3/16/23 19:02,10,vuelos mas economicos
3/16/23 19:01,10,PRECIOS
3/16/23 18:59,10,gracias
3/16/23 18:56,10,MUY EFICIENTE
3/16/23 18:51,10,vuelos baratos
3/16/23 18:44,10,Excelente servicio!!!
3/16/23 18:43,10,"La página es más amigable y me gusta la felxibilidad en tarifas y paquetes, sobre todo que el TUA lo puedo pagar despues, Gracias"
3/16/23 18:41,10,facil para un gringo! GRACIAS!!!
3/16/23 18:39,10,POR EL EXCELENTE SERVICIO Y RAPIDEZ
3/16/23 18:39,9,Fácil y amigable
3/16/23 18:38,10,La página es muy fácil de usar
3/16/23 18:32,10,por favor
3/16/23 18:32,10,excelente
3/16/23 18:30,10,"Siempre me han tratado genial VIva Aerobus, incluso me dan VIP cuando esta libre, merecen mas del 10 en mi caso"
3/16/23 18:29,10,PAGINA AMIGABLE
3/16/23 18:26,10,Muy fácil la operativa de reserva y todo bien explicado.
3/16/23 18:25,10,es muy accesible
3/16/23 18:22,10,"RAPIDA, BUEN TIEMPO DE ESPERA PARA COMPLETAR RESERVAS"
3/16/23 18:21,10,POR SUS PRECIOS Y SERVICIO
3/16/23 18:20,10,AGIL Y SENCILLO
3/16/23 18:20,9,buen servicio
3/16/23 18:19,10,EXCELENTE SERVICIO
3/16/23 18:17,10,todo bien
3/16/23 18:17,9,ES AMIGABLE
3/16/23 18:17,9,es muy buena y explicita
3/16/23 18:17,10,Facil de usar
3/16/23 18:17,10,fácil y rápido
3/16/23 18:14,10,MUY AGIL LA COMPRA
3/16/23 18:12,9,Demasiados mensajes de publicidad
3/16/23 17:57,10,Por sus buenas ofertas y puntos doters
3/16/23 17:56,10,"MUY AMABLE SU PAGINA, GRACIAS!!"
3/16/23 17:53,10,"PORQUE SON PUNTUALES, TIENEN BUEN PRECIO. OJALA TUVIERAN MAS VUELOS DE PUEBLA A GUADALAJARA.  EL AVION SIEMPRE VA LLENO, YO NO SE POR QUE NO TIENEN VUELOS MARTES Y JUEES"
3/16/23 17:53,9,RAPIDEZ Y CONFIANZA
3/16/23 17:51,10,APP MUY COMODA Y FACIL
3/16/23 17:50,9,Es fácil utilizar
3/16/23 17:48,10,EFICIENTE
3/16/23 17:47,10,AGILIDAD Y CLARIDAD EN LOS TRAMITES
3/16/23 17:38,10,buen servicio y precios
3/16/23 17:37,10,porque logre agendar mi reservación con ayuda de un asesor via telefonica
3/16/23 17:36,10,MUY EFICIENTE
3/16/23 17:36,10,Seguro y económico.
3/16/23 17:35,10,ES MUY SENCILLO USAR LA PLATAFORMA
3/16/23 17:33,10,Muy sencillo el uso de la página para hacer reservaciones
3/16/23 17:32,10,ciool
3/16/23 17:32,9,por sus servivios
3/16/23 17:32,10,TODO MUY RAPIDO Y SENCILLO
3/16/23 17:31,9,Muy bien y facil de seguir los pasos
3/16/23 17:24,9,bien
3/16/23 17:23,10,me gusta la atencion
3/16/23 17:23,10,na
3/16/23 17:23,9,FUE MUY SIMPLE
3/16/23 17:22,10,Super simple y facil
3/16/23 17:19,10,puntualidad
3/16/23 17:17,10,Rapidez en el servicio!!
3/16/23 17:13,10,buen servicio
3/16/23 17:12,9,Es muy practico y facil de usar
3/16/23 17:09,10,Muy facil de reservar
3/16/23 17:06,10,AMIGABLE
3/16/23 17:06,10,Muy buenas tarifas de vuelo.
3/16/23 17:05,10,rápido y fácil
3/16/23 17:03,10,Todo excelente
3/16/23 16:58,10,MUY CLARO Y FACILD E USAR
3/16/23 16:56,10,"EXCELENTE LA PAGUINA WEB, MUY CLARA Y DA EL TIEMPO NECESARIO PARA DECIDIR QUE COMPRAR Y QUE NO. FELICIDADES. GRACIAS."
3/16/23 16:55,9,x
3/16/23 16:52,9,:)
3/16/23 16:51,10,Todo muy bien
3/16/23 16:49,10,FACIL Y SEGURA
3/16/23 16:48,10,ME RESULTO MUY CLARA TODA LA INFORMACION
3/16/23 16:48,10,"muy buen servicio y atención rapida, buenas opciones de pago"
3/16/23 16:44,9,excelente servicio
3/16/23 16:41,9,"Encuentro toda la información y las tarifas muy claras, además de que el sitio es en general muy amable con el usuario."
3/16/23 16:40,9,Práctica
3/16/23 16:37,10,BUEN SERVICIO
3/16/23 16:36,10,Excelente
3/16/23 16:36,10,muy facil de usar
3/16/23 16:32,10,"PRACTICO, ECONOMICO.. GRACIAS"
3/16/23 16:29,10,FACILIDAD DEL PROCESO
3/16/23 16:27,10,Muy rápida la experiencia de compra. Gracias.
3/16/23 16:25,10,Es facil y rapida la compra
3/16/23 16:23,9,Sistema muy intuitivo
3/16/23 16:19,9,.
3/16/23 16:18,9,Muy buen servicio
3/16/23 16:17,10,GRACIAS
3/16/23 16:17,10,"Preguntas y respuestas, facil de usar"
3/16/23 16:16,10,gracias por no tenerme limitado en tiempo para hacer mi checkout.
3/16/23 16:16,10,recomendaciones de boletos baratos
3/16/23 16:14,9,AHORRO DE TIEMPO
3/16/23 16:04,10,Excelente Servicio
3/16/23 16:01,10,RAPIDEZ Y SENCILLA
3/16/23 16:00,9,Es muy fácil de usar. Solamente no me gusta que sea tan tardado hacer la compra por la cantidad de extras que ofrecen.
3/16/23 15:59,10,PORQUE SIEMPRE ENCUENTRO OPCIONES PARA VIAJAR
3/16/23 15:59,10,es muy amigable la plataforma
3/16/23 15:59,9,es facil ingresar
3/16/23 15:58,10,facil de usar
3/16/23 15:58,10,.l
3/16/23 15:56,10,"fácil y rápido , bien ahí"
3/16/23 15:53,10,Facil de usar
3/16/23 15:46,9,na
3/16/23 15:44,10,EXCELENTE PRECIO - BENCEFICIO
3/16/23 15:42,9,"Es primera vez que compro boletos de avión con Viva aerobus y espero sea una buena experiencia con respecto a la calidad del servicio y atención, gracias."
3/16/23 15:33,10,facil de usar
3/16/23 15:30,10,precios accesibles
3/16/23 15:30,10,es muy facil de usar todo esta muy claro
3/16/23 15:28,9,SUPER RAPIDO  Y FACIL
3/16/23 15:21,9,porque se me hizo muy facil todo el tramite esta como muy facil y sin tanta complicacion
3/16/23 15:18,10,"rápido, claro y conciso"
3/16/23 15:13,9,EXELENTE
3/16/23 15:12,9,Agilidad
3/16/23 15:08,9,Buen servicio
3/16/23 15:02,10,Excelente
3/16/23 15:00,10,La reservacion y pago resulto muy bien  Gracias
3/16/23 14:56,10,Es amigable la plataforma
3/16/23 14:55,9,En general es facil de seguir.
3/16/23 14:45,9,Porque estuvo bien .
3/16/23 14:44,9,BUENOS PRECIOS
3/16/23 14:43,10,Muy buen servicio
3/16/23 14:30,10,por sus precios y horarios
3/16/23 14:22,9,PRECIOS COMPETITIVOS Y AVIONES SEGUROS
3/16/23 14:20,9,ACCESIBLE
3/16/23 14:16,10,porque son dos de los mas grande en mexico
3/16/23 14:08,9,Porque es muy facil seguir las indicaciones
3/16/23 13:57,9,Muy facil y rapida
3/16/23 13:57,10,Ok
3/16/23 13:48,9,OK
3/16/23 13:33,10,MUY BUENA
3/16/23 12:38,10,"Hasta este momento es un buen servicio, falta ver el día del vuelo"
3/16/23 11:55,9,OPCIONES DE VUELOS MUY LIMITADOS
3/16/23 10:48,10,La facilidad
3/16/23 8:54,10,aunque tardado pero tiene todos los rubros
3/16/23 7:59,10,todo el proseso fue rapido y sin complicaciones y muy buen precio gracias
3/16/23 7:40,10,"Bueno, bonito y barato."
3/16/23 7:31,9,por que nos proporcionan obciones diferentes
3/16/23 7:29,10,Rapida
3/16/23 7:25,9,bien
3/16/23 7:03,10,POR EL BUEN SERVICIO
3/16/23 6:54,10,"El formato está muy amigable, muy sencillo de utilizar"
3/16/23 6:52,10,FACIL TODO
3/16/23 6:43,9,por su excelente servicio
3/16/23 6:34,10,Facil de entender
3/16/23 6:24,9,MUY AMIGABLE
3/16/23 6:13,9,puedes regresar en cualquier momento y modificar
3/16/23 6:10,10,Hubo claridad para elegir entre las opciones de boletos
3/16/23 6:05,10,great
3/16/23 6:02,9,Buenos precios de vuelos
3/16/23 5:58,10,informacion clara
3/16/23 5:57,10,todo muy bien
3/16/23 5:53,10,EXCELENTE PAGINA
3/16/23 5:53,10,FUNCIONA MUY BIEN
3/16/23 5:45,10,es sencilla
3/16/23 5:32,9,MUY BIEN GRACIAS
3/16/23 5:28,9,Por que es amigable
3/16/23 5:27,10,es fácil y claro
3/16/23 5:24,10,Porque es muy intuitiva y fácil de usar
3/16/23 5:24,10,fácil de usar y buenos servicios extras
3/16/23 5:19,10,Excelente servicio
3/16/23 5:17,10,"Muy intuitiva, todo excelente!"
3/16/23 5:11,9,precio
3/16/23 5:03,10,todo ok gracias
3/16/23 5:01,10,ME GUSTA
3/16/23 5:00,10,super
3/16/23 4:57,10,excelente
3/16/23 4:53,10,RAPIDO Y SENCILLO
3/16/23 4:48,10,Facíl de usar
3/16/23 4:47,10,EXCELENTE SERVICIO
3/16/23 4:43,9,porque es rápido
3/16/23 4:41,10,"RAPIDO ACCESO, SIN COMPLICACIONES AL CONSULTAR LOS DESTINOS"
3/16/23 4:39,9,PORQUE ESTA FACIL DE USAR
3/16/23 4:38,10,eficientes y economicos
3/16/23 4:35,10,Es amigable el proceso
3/16/23 4:34,10,si
3/16/23 4:32,10,es muy rapida y super comprensible
3/16/23 4:22,10,gracias
3/16/23 4:21,10,ES MUY FACIL EL PROCEDIMIENTO DE COMPRAR UN BOLETO
3/16/23 4:20,10,por que los costos son muy accesibles
3/16/23 4:19,9,Muy buena pagina
3/16/23 4:16,9,Rápido y sencillo
3/16/23 4:16,9,facil
3/16/23 4:15,9,Es facil y entendible
3/16/23 4:11,10,es fácil
3/16/23 4:11,9,si
3/16/23 4:09,10,contiene toda la información necesaria a conocer
3/16/23 4:08,10,POR EFICIENTES
3/16/23 4:07,10,Está práctica...
3/16/23 4:06,10,infirmacion entendible
3/16/23 4:05,10,Comodidad en todos los aspectos.
3/16/23 4:01,10,Todo bien
3/16/23 4:00,10,Es facil la compra en linea y muy barato
3/16/23 4:00,9,BIEN
3/16/23 3:58,10,Los Doters son lo mejor!!!!
3/16/23 3:46,10,ES LA MEJOR
3/16/23 3:42,9,rápido de usar!
3/16/23 3:41,10,gracias
3/16/23 3:39,10,Impresionante
3/16/23 3:37,9,Por la flexibilidad de los vuelos
3/16/23 3:37,10,ES FACIL DE RESERVAR
3/16/23 3:36,10,todo bien
3/16/23 3:33,10,Oferta y demanda en espera
3/16/23 3:32,10,buen precio
3/16/23 3:30,10,muy practico
3/16/23 3:29,9,pagina amigable
3/16/23 3:21,9,por lo facil
3/16/23 3:19,10,OK
3/16/23 3:17,10,pagina amigable
3/16/23 3:16,10,buen servicio y costo bajo
3/16/23 3:12,10,SON LOS MEJORES <3
3/16/23 3:09,9,"por que es facil reservar, solamente te cierra la sesion si te tardas"
3/16/23 3:08,10,muy amigable el cotorreo
3/16/23 3:07,10,EFICIENCIA Y CONFIABILIDAD
3/16/23 3:03,10,¡Gracias!
3/16/23 3:00,9,FACIL DE USAR
3/16/23 3:00,10,excelente
3/16/23 2:59,10,n
3/16/23 2:59,9,Está fácil identificar lo que uno va necesitando o entender que están sugiriendo.
3/16/23 2:56,10,BIEN
3/16/23 2:55,10,Fácil!
3/16/23 2:51,10,FACIL DE RESERVAR
3/16/23 2:48,10,muy bueno
3/16/23 2:41,10,GRACIAS
3/16/23 2:40,10,sin comentarios
3/16/23 2:39,10,muy explicito todo ....me agrada
3/16/23 2:38,10,Bien
3/16/23 2:36,9,xxxxxxxxxxxxxxxxxxxxxxxx
3/16/23 2:35,10,muy buen servicio
3/16/23 2:35,10,facil de operar y economicos
3/16/23 2:34,10,Agil
3/16/23 2:31,10,Es facil de usar
3/16/23 2:25,9,buena aistencia
3/16/23 2:18,10,por estar claros los pasos a seguir
3/16/23 2:17,9,POR FACIL
3/16/23 2:17,10,PAGINA MUY AMIGABLE
3/16/23 2:16,10,muy eficiente
3/16/23 2:13,9,Fácil para reservar
3/16/23 2:13,9,No encuentro la opción para quitar los asientos y se paguen solos con la tarjea HSBC VIVA
3/16/23 2:10,10,Excelente servicio !
3/16/23 2:08,10,facil
3/16/23 2:08,9,buen servicio
3/16/23 2:03,10,FACIL Y RAPIDO
3/16/23 1:58,10,muy facil de usar
3/16/23 1:58,10,buenos precios y buen servicio
3/16/23 1:57,10,.
3/16/23 1:54,10,precios muy accesibles
3/16/23 1:49,10,EXCELENTE SERVICIO
3/16/23 1:43,10,EXCELENTE
3/16/23 1:41,9,es rápido y facil
3/16/23 1:36,10,muy amigable
3/16/23 1:33,9,rapido
3/16/23 1:31,10,mb
3/16/23 1:26,9,Todo muy claro
3/16/23 1:24,10,RAPIDO SENCILLO
3/16/23 1:23,9,batalle mucho para la reservacion
3/16/23 1:22,10,muy claro el proceso
3/16/23 1:16,10,SON MUY AMABLES
3/16/23 1:15,10,Informacion clara
3/16/23 1:14,10,Muy fácil
3/16/23 1:11,10,Rapidez
3/16/23 1:08,10,EXCELENTE SERVICIO
3/16/23 1:06,10,.
3/16/23 1:04,10,Porque es buana aerolinea
3/16/23 1:00,10,VIAJO COMODO
3/16/23 0:59,9,DISPONIBILIDAD
3/16/23 0:58,10,Vuelos directos a bajo costo
3/16/23 0:58,10,ES MUY AMIGABLE CON EL USUARIO
3/16/23 0:57,10,precio y vuelo Monterrey -toluca
3/16/23 0:56,10,Buen servicio
3/16/23 0:55,9,.
3/16/23 0:51,10,todo  muy facil
3/16/23 0:49,9,buen servicio solo que no hay un campo en especifico para poder escoger asiento para gente con nula movilidad y en silla de ruedas
3/16/23 0:47,9,el precio esta ok pero las opciones no son muchas en horarios
3/16/23 0:43,10,Ya la domino
3/16/23 0:37,10,.
3/16/23 0:34,10,PRECIO Y VUELOS
3/16/23 0:33,10,ESXCELENTE SERVICIO Y MUY CLARO TODO
3/16/23 0:29,9,NO HE VIAJADO CON USTEDES
3/16/23 0:27,10,EXCELENTE SERVICIO
3/16/23 0:26,10,Estoy satisfecha con el servicio.
3/16/23 0:23,9,my hermana me los recomendo
3/16/23 0:23,10,Por la accesibilidad de su página y lo claro que es en cada paso
3/16/23 0:22,10,FACILIDAD PARA HACER LA RESERVA
3/16/23 0:17,10,"por lo facil de acceder, y  muy comprensible, te lleva de la mano"
3/16/23 0:16,10,Nunca he tenido inconvenientes
3/16/23 0:16,10,todo bien
3/16/23 0:11,9,PORQUE ES MUY PRACTICO
3/16/23 0:07,10,BUENOS PRECIOS
3/16/23 0:05,10,Easy steps to purchase
3/16/23 0:02,10,Claro y sencillo
3/16/23 0:01,9,muy bien
3/15/23 23:55,10,Muy amigable
3/15/23 23:55,10,todo fue facil
3/15/23 23:54,10,ES FACIL DE REALIZAR
3/15/23 23:53,9,rapidez y eficiencia
3/15/23 23:53,10,VUELO DIRECTO
3/15/23 23:50,10,FACIL Y RAPIDO
3/15/23 23:47,10,me gusta esta aerolinea porque siempre la e utilizado  pero siempre por agencias ahora es la primera ves que lo hago directo
