Button name,Rating,,Comment,,,,,,,,,,,,,,,Page Load Time,Form,ID,Comments Added in Feedback Item,Image,feedback_type,¿Qué te gustaría compartir con nosotros?,basket_id,motivo_visita,share_data,error_type,NULL_feedback_type,name,pnr,contact_number,NULL_pnr,¿Sobre qué te gustaría leer en el blog? - What would you like to read?,would_like_to_read,other_topics_comment,experiment,NULL_contact_number,NULL_other_topics_comment,NULL_name
Desktop New Site,1,"Porque siguen con su irrespetuosa manera de mostrar precios al incluir cargos fantasma engañando a sus clientes. ¿ Que es eso de Reembolso Total y porque no lo incluyen desde un principio si es obligatorio ? Por esta simple razon procuro no utilizar su servicio, salvo que sea estrictamente necesario como hoy, pero molesta desde el inicio. Les hace ver como tramposos y rateros, considerenlo !",12/13/22 9:32,,,,,,,,,,,,,,,0s,,63989b1fa8222e3d56750326,,https://u4w-screenshots-production.s3.amazonaws.com/63989b1fa8222e3d56750326/screenshot,general,Comentario general,01850c0c-a280-4d82-b8fb-488df05e9eb8,book_flight,yes,,,,,,,,,,,,,
Desktop New Site,4,todo muy bien,12/13/22 0:37,,,,,,,,,,,,,,,1s,,63981d8ea7f59a3b5d270262,,https://u4w-screenshots-production.s3.amazonaws.com/63981d8ea7f59a3b5d270262/screenshot,compliment,Felicitación,undefined,book_flight,yes,,,,,,,,,,,,,
Feedback_Nuevo Sitio_VF,1,No me dejo añadir ningun acompañante solo me los cobro y al comprar vuelos no me aplica las promociones ,12/13/22 0:36,,,,,,,,,,,,,,,49s,,63981d5645c045153772c1d4,,https://u4w-screenshots-production.s3.amazonaws.com/63981d5645c045153772c1d4/full_image,compliment,Reportar bug o error,,,no,,,,,,,,,,,,,
Doters,5,Buen servicio ,12/12/22 23:58,,,,,,,,,,,,,,,1s,,63981482468d6300de5f4b51,,,compliment,,,,,,,,,,,,,,,,,
Desktop New Site,3,"porque no puedo hacer chek-in, si estoy a 8 dias de mi vuelo??",12/12/22 22:56,,,,,,,,,,,,,,,0s,,639805de2ff09d0c3c3b28c4,,https://u4w-screenshots-production.s3.amazonaws.com/639805de2ff09d0c3c3b28c4/screenshot,general,Comentario general,018509d2-419c-4eed-b085-f3c610ce9967,book_flight,yes,,,,,,,,,,,,,
Doters,2,No se  como ligar mi cuenta hsbc viva plus para que aparezcan mis puntos,12/12/22 22:25,,,,,,,,,,,,,,,0s,,6397feca1a113650472df30a,,,general,,,,,,,,,,,,,,,,,
Desktop New Site,3,Me aparece que la orden de compra esta duplicada y no puedo continuar con el pago,12/12/22 22:01,,,,,,,,,,,,,,,0s,,6397f9156374a02d7a00d81d,,https://u4w-screenshots-production.s3.amazonaws.com/6397f9156374a02d7a00d81d/screenshot,error,Errores o problemas en la página,undefined,book_flight,si,payment_issues,,,,,,,,,,,,
Doters,5,Felicidades ,12/12/22 21:32,,,,,,,,,,,,,,,1s,,6397f23e73053903126f9361,,https://u4w-screenshots-production.s3.amazonaws.com/6397f23e73053903126f9361/full_image,compliment,,,,,,,,,,,,,,,,,
Doters,1,Malísimo. No funciona cuando estoy pidiendo restablecer contraseña ,12/12/22 21:08,,,,,,,,,,,,,,,1s,,6397ecc00d91402b231fa17c,,https://u4w-screenshots-production.s3.amazonaws.com/6397ecc00d91402b231fa17c/full_image,error,,,,,,,,,,,,,,,,,
Desktop New Site,1,no me permite realizar mi pago con ninguna tarjeta,12/12/22 20:19,,,,,,,,,,,,,,,0s,,6397e11173053903126f927e,,https://u4w-screenshots-production.s3.amazonaws.com/6397e11173053903126f927e/screenshot,error,Errores o problemas en la página,01850942-adeb-4136-b3be-641bc8eeeb69,book_flight,si,payment_issues,,,,,,,,,,,,
Desktop New Site,5,FELCIDADES,12/12/22 20:00,,,,,,,,,,,,,,,6s,,6397dcba8b612c52a36944f4,,https://u4w-screenshots-production.s3.amazonaws.com/6397dcba8b612c52a36944f4/screenshot,compliment,Felicitación,01850935-5da2-44a0-b994-8c9ae47c5b72,check_in,yes,,,,,,,,,,,,,
Desktop New Site,1,me cambian la hora de vuelo y para mi es muy difícil salir en madrugada ya que no tengo  coche   ,12/12/22 19:12,,,,,,,,,,,,,,,3s,,6397d176a96bf63bbc28d2c1,,https://u4w-screenshots-production.s3.amazonaws.com/6397d176a96bf63bbc28d2c1/screenshot,general,Comentario general,undefined,flight_status,no,,,,,,,,,,,,,
Desktop New Site,1,se traba la pagina,12/12/22 19:09,,,,,,,,,,,,,,,2s,,6397d0cf6373bd4d103ebe71,,https://u4w-screenshots-production.s3.amazonaws.com/6397d0cf6373bd4d103ebe71/screenshot,error,Errores o problemas en la página,undefined,book_flight,no,booking_issues,,,,,,,,,,,,
Desktop New Site,1,No encuentro los costos detallados antes de pagar......solamente la suma......,12/12/22 18:03,,,,,,,,,,,,,,,4s,,6397c154410000085011c866,,https://u4w-screenshots-production.s3.amazonaws.com/6397c154410000085011c866/screenshot,general,Comentario general,018508be-9c43-4c5d-a06e-52ad42f089b8,quote_flight,no,,,,,,,,,,,,,
Desktop New Site,1,me sale un circulo rojo que no me deja continuar con mis procedimienmtis ,12/12/22 15:11,,,,,,,,,,,,,,,3s,,639798dea5c7ec5ce96ad270,,https://u4w-screenshots-production.s3.amazonaws.com/639798dea5c7ec5ce96ad270/screenshot,error,Errores o problemas en la página,0185082a-6fbf-42d8-880c-f243608f10a8,change_booking,si,website_not_loading,,,,,,,,,,,,
Desktop New Site,3,Me arroja un error al intentar continuar con mi compra,12/12/22 14:52,,,,,,,,,,,,,,,0s,,6397946200b3913e0f287479,,https://u4w-screenshots-production.s3.amazonaws.com/6397946200b3913e0f287479/screenshot,error,Errores o problemas en la página,undefined,book_flight,si,booking_issues,,,,,,,,,,,,
Desktop New Site,4,precio en dolar ,12/12/22 14:36,,,,,,,,,,,,,,,1s,,639790babbdefa098856cbbc,,https://u4w-screenshots-production.s3.amazonaws.com/639790babbdefa098856cbbc/screenshot,suggestion,Sugerencias o ideas,undefined,search_info,no,,,,,,,,,,,,,
Desktop New Site,1,no puedo ingresar desde la app no funciona y en web es lo mismo,12/12/22 12:05,,,,,,,,,,,,,,,2s,,63976d41b6fd0e1c067bdee9,,https://u4w-screenshots-production.s3.amazonaws.com/63976d41b6fd0e1c067bdee9/screenshot,error,Errores o problemas en la página,undefined,book_flight,si,booking_issues,,,,,,,,,,,,
Desktop New Site,1,NO ME DEJA HACER EL PAGO DE MI VUELO,12/12/22 12:03,,,,,,,,,,,,,,,0s,,63976ce90e1fb3112e15895c,,https://u4w-screenshots-production.s3.amazonaws.com/63976ce90e1fb3112e15895c/screenshot,error,Errores o problemas en la página,01850762-ee95-476e-80fb-27b81322ec2c,book_flight,si,booking_issues,,,,,,,,,,,,
Doters,1,No contestan ,12/12/22 9:31,,,,,,,,,,,,,,,1s,,6397494e85a44a3c2942e373,,https://u4w-screenshots-production.s3.amazonaws.com/6397494e85a44a3c2942e373/full_image,,,,,,, ,,,,,,,,,,,
Doters,1,"Dificultan el acceso al sistema, te regresa, te regresa, te reg........ ",12/12/22 8:49,,,,,,,,,,,,,,,0s,,63973f74e71efc154a29ba28,,https://u4w-screenshots-production.s3.amazonaws.com/63973f74e71efc154a29ba28/full_image,error,,,,,,,,,,,,,,,,,
Desktop New Site,1,"Me marca declinada la tarejta sin embargo corroborando con el banco no hay problema, me comentan que ni siquiera se emitio un solicitud de cobro, total que no se puede comprar por que marca error con todas las tarjetas ",12/11/22 21:58,,,,,,,,,,,,,,,0s,,6396a6bdd7d30f6af84ef35a,,https://u4w-screenshots-production.s3.amazonaws.com/6396a6bdd7d30f6af84ef35a/screenshot,error,Errores o problemas en la página,undefined,book_flight,si,payment_issues,,,,,,,,,,,,
Doters,2,ME dice contraseña incorrecta y la modifico y sigue sin permitirme el acceso. Pesimo funcionamiento de la página.,12/11/22 20:20,,,,,,,,,,,,,,,2s,,63968fee463a78777360889b,,https://u4w-screenshots-production.s3.amazonaws.com/63968fee463a78777360889b/full_image,error,,,,,,,,,,,,,,,,,
Desktop New Site,5,"Excelne pagina con las mejoras que han hecho. facil de entender, my rapida y con toda la informacion necesaria para hacer el proceso fluido. Gracias por las mejoras!",12/11/22 11:53,,,,,,,,,,,,,,,0s,,6396190d7fb540064c0408e2,,https://u4w-screenshots-production.s3.amazonaws.com/6396190d7fb540064c0408e2/screenshot,compliment,Felicitación,undefined,check_in,no,,,,,,,,,,,,,
Desktop New Site,1,"nooooooo engañen con los precios, ya que siempre sale mucho mas de lo que anuncian",12/11/22 11:24,,,,,,,,,,,,,,,1s,,63961247956c1949a13ffecb,,https://u4w-screenshots-production.s3.amazonaws.com/63961247956c1949a13ffecb/screenshot,suggestion,Sugerencias o ideas,01850232-4404-468c-87cc-629113c3d8ee,change_booking,no,,,,,,,,,,,,,
Desktop New Site,1,"La página es complicada, tengo usuario y no es fácil identificar en donde cambiar mi fecha de nacimiento, además no tiene un chat en línea que permita la asesoría",12/11/22 10:44,,,,,,,,,,,,,,,0s,,639608cce6eafd316637f29f,,https://u4w-screenshots-production.s3.amazonaws.com/639608cce6eafd316637f29f/screenshot,general,Comentario general,undefined,book_flight,yes,,,,,,,,,,,,,
Doters,3,dicen que comprando c0n los socios pero los socios ninguno de ellos hace mencion del sercivio soy persona que viajo mucho y en todas mis compras no veo que acumule puntos sera posible que hubiera algun metodo manual de uno mismo  acumular los puntos osea subir el folio de cada boleto con destino y tarifa y en base a eso acumular puntos  por que ninguno de los que me han atendido les he preguntado pata que sirve  DOTERS y ni saben para que es  suerte y exito h beneficios para todos,12/10/22 21:39,,,,,,,,,,,,,,,3s,,639550e008c2661bb87dc2ec,,https://u4w-screenshots-production.s3.amazonaws.com/639550e008c2661bb87dc2ec/full_image,suggestion,,,,,,,,,,,,,,,,,
Desktop New Site,1,"quiero cambiar itinerario, lugares",12/10/22 21:35,,,,,,,,,,,,,,,0s,,63954fed2220e75edc255bc8,,https://u4w-screenshots-production.s3.amazonaws.com/63954fed2220e75edc255bc8/screenshot,error,Errores o problemas en la página,0184ff3d-5577-4623-8108-3c1b3af33e72,change_booking,si,website_not_loading,,,,,,,,,,,,
Desktop New Site,1,perdieron mi equipaje necesito contactarme con el supervisor de equipajes o quien me responda por lo sucedido,12/10/22 19:38,,,,,,,,,,,,,,,2s,,6395348508838e5afb2d0bec,,https://u4w-screenshots-production.s3.amazonaws.com/6395348508838e5afb2d0bec/screenshot,general,Comentario general,undefined,search_info,yes,,,,,,,,,,,,,
Doters,4,Saludos ,12/10/22 14:58,,,,,,,,,,,,,,,2s,,6394f2ffc51deb1d63093207,,https://u4w-screenshots-production.s3.amazonaws.com/6394f2ffc51deb1d63093207/full_image,general,,,,,,,,,,,,,,,,,
Desktop New Site,1,no puedo actualizar la informacion de contacto,12/10/22 14:02,,,,,,,,,,,,,,,2s,,6394e5bbdac7e3064b1fa145,,https://u4w-screenshots-production.s3.amazonaws.com/6394e5bbdac7e3064b1fa145/screenshot,error,Errores o problemas en la página,0184fd9c-cc13-4371-bffd-ca64c137c951,change_booking,si,website_not_loading,,,,,,,,,,,,
Desktop New Site,3,todo bien,12/10/22 12:49,,,,,,,,,,,,,,,0s,,6394d48c67074215711a86e4,,https://u4w-screenshots-production.s3.amazonaws.com/6394d48c67074215711a86e4/screenshot,compliment,Felicitación,0184fd55-13ec-4927-93b7-bd439aa58c62,book_flight,no,,,,,,,,,,,,,
Doters,3,.,12/10/22 7:20,,,,,,,,,,,,,,,1s,,639487a76d684748e45ff3ea,,,,,,,,,,,,,,,,,,,,
Doters,1,No me deje entrar . ,12/10/22 6:07,,,,,,,,,,,,,,,4s,,63947666b20e3a4e685532ec,,https://u4w-screenshots-production.s3.amazonaws.com/63947666b20e3a4e685532ec/full_image,error,,,,,,,,,,,,,,,,,
Desktop New Site,1,"el pasado sabado se cancelo mi vuelo a toluca hasta el viernes 9 nuevamente lo cambian m salida probable 03:27 am  mi padre tuvo un ingreso al hospital medica sur y yo sigo sin poder estar con él  pesimo servicio.  8 dias despues puedo viajar y ahora la sorpresa es la demora,    viajo con mascota., mejor deberían de no poner en su pagina o invitar a viajar con una mascota  es terrible lo que sucede cruel muy cruel.",12/10/22 0:37,,,,,,,,,,,,,,,0s,,6394291c256a203a3d036418,,https://u4w-screenshots-production.s3.amazonaws.com/6394291c256a203a3d036418/screenshot,general,Comentario general,undefined,flight_status,yes,,,,,,,,,,,,,
Desktop New Site,1,SON UNA COMPLETA BASURA,12/9/22 23:00,,,,,,,,,,,,,,,1s,,6394125cb847c52d0143672e,,https://u4w-screenshots-production.s3.amazonaws.com/6394125cb847c52d0143672e/screenshot,general,Comentario general,undefined,flight_status,no,,,,,,,,,,,,,
Desktop New Site,1,SON UNA PUTA MIERDA,12/9/22 22:59,,,,,,,,,,,,,,,1s,,6394123ebaf0671d7e1cc084,,https://u4w-screenshots-production.s3.amazonaws.com/6394123ebaf0671d7e1cc084/screenshot,general,Comentario general,undefined,flight_status,no,,,,,,,,,,,,,
Desktop New Site,1,CAMBIO DE VUELO A LA INVERSA EL VIAJE NO LO PERMITE,12/9/22 22:41,,,,,,,,,,,,,,,18s,,63940de8828e0327b31dfa05,,https://u4w-screenshots-production.s3.amazonaws.com/63940de8828e0327b31dfa05/screenshot,error,Errores o problemas en la página,0184fa47-1fb5-4226-a2d5-68382de136cd,change_booking,si,booking_issues,,,,,,,,,,,,
Desktop New Site,5,serevico reconmendable,12/9/22 21:13,,,,,,,,,,,,,,,7s,,6393f93e6138a877877f7bba,,https://u4w-screenshots-production.s3.amazonaws.com/6393f93e6138a877877f7bba/screenshot,compliment,Felicitación,undefined,book_flight,yes,,,,,,,,,,,,,
Doters,2,"Tengo varios vuelos hechos con Viva Aerobus y no se cómo cargarlos, en la página de doters solo sale que tengo cero puntos. Como cargo todos los vuelos que he hecho?",12/9/22 20:52,,,,,,,,,,,,,,,1s,,6393f44a79a52965fe003dab,,https://u4w-screenshots-production.s3.amazonaws.com/6393f44a79a52965fe003dab/full_image,general,,,,,,,,,,,,,,,,,
Desktop New Site,1,"Son una basura de aerolínea, 6 horas de retraso y tus ineptos trabajadores te cuelgan el teléfono, que van a hacer al respecto?????    Por eso son lo peor de lo peor, rateros, mentirosos e ineptos",12/9/22 19:38,,,,,,,,,,,,,,,3s,,6393e313f355a94603795957,,https://u4w-screenshots-production.s3.amazonaws.com/6393e313f355a94603795957/screenshot,general,Comentario general,undefined,flight_status,no,,,,,,,,,,,,,
Desktop New Site,2,No es claro respecto del costo para viajar con mascotas en cabina,12/9/22 17:55,,,,,,,,,,,,,,,0s,,6393caeffe0c13547e12ded7,,https://u4w-screenshots-production.s3.amazonaws.com/6393caeffe0c13547e12ded7/screenshot,suggestion,Sugerencias o ideas,undefined,quote_flight,no,,,,,,,,,,,,,
Desktop New Site,2,LA PAGINA NO PERMITE REALIZAR EL CHECK IN.,12/9/22 17:08,,,,,,,,,,,,,,,1s,,6393bfdd8b43745e79247179,,https://u4w-screenshots-production.s3.amazonaws.com/6393bfdd8b43745e79247179/screenshot,error,Errores o problemas en la página,0184f921-7054-4a7e-8486-8eaadad495d0,check_in,si,bot_issues,,,,,,,,,,,,
Desktop New Site,3,he hecho varias reservaciones con mi cuenta de agencia y no he tenido ningun credito o recompensa por estas ventas,12/9/22 15:06,,,,,,,,,,,,,,,0s,,6393a35842c10c6f3d10b622,,https://u4w-screenshots-production.s3.amazonaws.com/6393a35842c10c6f3d10b622/screenshot,general,Comentario general,undefined,search_info,yes,,,,,,,,,,,,,
Desktop New Site,1,"No me deja cambiar el nombre. Reservé para mi suegra y puse mi correo de contacto, y el sistema tomó el nombre de mi suegra como el mío, y está equivocado. No me deja cambiarlo.",12/9/22 14:18,,,,,,,,,,,,,,,3s,,639396eef727ac23d722e9ff,,,error,Errores o problemas en la página,undefined,change_booking,si,profile_or_login,,,,,,,,,,,,
Desktop New Site,2,ME EQUIVOQUE DE CIUDAD. MI VUELO ES DE MONTERREY A CIUDAD DE MEXICO Y NO LO PUEDO CAMBIAR...,12/9/22 14:15,,,,,,,,,,,,,,,0s,,63939751e0dd6a552a38385a,,https://u4w-screenshots-production.s3.amazonaws.com/63939751e0dd6a552a38385a/screenshot,suggestion,Sugerencias o ideas,0184f872-71db-4eef-b362-7265626c7d1c,book_flight,yes,,,,,,,,,,,,,
Doters,1,Pedí me enviaran un código para reestablecer mi contraseña lo pongo y ya no avanzo ,12/9/22 14:05,,,,,,,,,,,,,,,1s,,639394e83093fb2fe630ed8e,,,error,,,,,,,,,,,,,,,,,
Doters,1,Me mandan el código y de ahí no pasa ,12/9/22 14:03,,,,,,,,,,,,,,,1s,,6393948a3a65b41e286a70b8,,https://u4w-screenshots-production.s3.amazonaws.com/6393948a3a65b41e286a70b8/full_image,,,,,,, ,,,,,,,,,,,
Doters,1,"Muy mal servicio con las personas que se encargan de la eocumentacion de equipaje son prepotentes y te hacen perder tiempo , te amenazan con que tu equipaje se perderá si no haces las cosas como y cuando ellos dicen ",12/9/22 12:36,,,,,,,,,,,,,,,5s,,63938029146b5a798e6660a1,,https://u4w-screenshots-production.s3.amazonaws.com/63938029146b5a798e6660a1/full_image,general,,,,,,,,,,,,,,,,,
Desktop New Site,2,"Su sistema de precios dinámicos es abusivo! Cómo es posible que un mismo vuelo se venta en 3000, 5000 y 10000 en días consecutivos. Además la experiencia en el vuelo es mala para lo que cobran.",12/9/22 12:24,,,,,,,,,,,,,,,8s,,63937d45f3802b2e547f9d94,,https://u4w-screenshots-production.s3.amazonaws.com/63937d45f3802b2e547f9d94/screenshot,general,Comentario general,undefined,book_flight,no,,,,,,,,,,,,,
Doters,2,"Habia una promocion para los que se registraran para ganar 2000 puntos, mismos que por ninguna lado aparecen, sean honestos y no engañen a la gente si asi empezamos vamos mal",12/9/22 12:24,,,,,,,,,,,,,,,1s,,63937d39b4d2d434506b95b1,,,general,,,,,,,,,,,,,,,,,
Desktop New Site,1,retraso de vuelo VB1243 de 4 horas,12/9/22 12:19,,,,,,,,,,,,,,,1s,,63937c07f727ac23d722e7a1,,https://u4w-screenshots-production.s3.amazonaws.com/63937c07f727ac23d722e7a1/screenshot,general,Comentario general,undefined,flight_status,no,,,,,,,,,,,,,
Desktop New Site,1,"He recibido varios correos de ustedes insistinedo en que agregue mi pasaporte. Al hacer click en el link, me lleva a esta  pagina   https://www.vivaaerobus.com/es-mx/book/review      donde no hay forma de agregar el pasaporte. Solo quieren venderme un seguro.  Por favor npo me hagan perder TIEMPO",12/9/22 11:10,,,,,,,,,,,,,,,0s,,63936bfd8bdada59de68d3d2,,https://u4w-screenshots-production.s3.amazonaws.com/63936bfd8bdada59de68d3d2/screenshot,error,Errores o problemas en la página,undefined,search_info,si,bot_issues,,,,,,,,,,,,
Doters,3,"No me deja iniciar sesión, dice que hay un error",12/9/22 10:36,,,,,,,,,,,,,,,6s,,6393641007959563e65e58e8,,https://u4w-screenshots-production.s3.amazonaws.com/6393641007959563e65e58e8/full_image,error,,,,,,,,,,,,,,,,,
Desktop New Site,1,,12/9/22 9:29,,,,,,,,,,,,,,,0s,,63935431c00d271fd139ff8f,,https://u4w-screenshots-production.s3.amazonaws.com/63935431c00d271fd139ff8f/screenshot,cancellation,Mi vuelo fue cancelado,0184f779-e408-40de-98c3-e4c8a4554558,,,,,Salvcador,RF9Q6K,5554541005,,,,,,,,
Desktop New Site,2,Kindly process refund to original form of payment. PNR - FI95RB,12/9/22 8:29,,,,,,,,,,,,,,,1s,,6393461e62992b05e958fa27,,https://u4w-screenshots-production.s3.amazonaws.com/6393461e62992b05e958fa27/screenshot,error,Errores o problemas en la página,undefined,book_flight,si,payment_issues,,,,,,,,,,,,
Desktop New Site,2,Kindly process refund to original form of payment. PNR - P9M15M,12/9/22 6:43,,,,,,,,,,,,,,,1s,,63932d506e0ade186f4571b6,,https://u4w-screenshots-production.s3.amazonaws.com/63932d506e0ade186f4571b6/screenshot,compliment,Felicitación,undefined,book_flight,yes,,,,,,,,,,,,,
Desktop New Site,5,Kindly process refund to original form of payment. PNR - Z5ZLKB,12/9/22 6:40,,,,,,,,,,,,,,,1s,,63932cbe2a05f61e364dd51f,,https://u4w-screenshots-production.s3.amazonaws.com/63932cbe2a05f61e364dd51f/screenshot,suggestion,Sugerencias o ideas,undefined,quote_flight,yes,,,,,,,,,,,,,
Desktop New Site,1,,12/9/22 5:15,,,,,,,,,,,,,,,0s,,639318ac02d8b44a0850a8ef,,https://u4w-screenshots-production.s3.amazonaws.com/639318ac02d8b44a0850a8ef/screenshot,cancellation,Mi vuelo fue cancelado,undefined,,,,,OLGA DIAZ HERNADEZ,FNYAIU8L,9984769149,,,,,,,,
Desktop New Site,1,PORQUE CARGAN UN REEMBOLSO TOTAL,12/9/22 0:33,,,,,,,,,,,,,,,3s,,6392d6b885cc22608276a51b,,https://u4w-screenshots-production.s3.amazonaws.com/6392d6b885cc22608276a51b/screenshot,general,Comentario general,0184f58e-8064-4e93-89b7-6868c1ff15a1,book_flight,no,,,,,,,,,,,,,
Desktop New Site,1,PORQUE CARGAN UN REEMBOLSO TOTAL,12/9/22 0:32,,,,,,,,,,,,,,,3s,,6392d65b138580702b2beb2c,,https://u4w-screenshots-production.s3.amazonaws.com/6392d65b138580702b2beb2c/screenshot,general,Comentario general,0184f58e-8064-4e93-89b7-6868c1ff15a1,book_flight,no,,,,,,,,,,,,,
Desktop New Site,3,no puedo obtener pase de abordar ,12/9/22 0:06,,,,,,,,,,,,,,,0s,,6392d03e3ce67d135c6d866f,,https://u4w-screenshots-production.s3.amazonaws.com/6392d03e3ce67d135c6d866f/screenshot,suggestion,Sugerencias o ideas,0184f57a-0502-4a06-a502-0b54d36721c0,check_in,yes,,,,,,,,,,,,,
Desktop New Site,1,SMPLEMENTE SE QUEDA EN LA FASE DE VUELOS Y NO SE PUEDE PASAR A RESERVACIONES. ,12/8/22 21:46,,,,,,,,,,,,,,,1s,,6392afa084718b6ca93c00b3,,https://u4w-screenshots-production.s3.amazonaws.com/6392afa084718b6ca93c00b3/screenshot,error,Errores o problemas en la página,undefined,book_flight,no,booking_issues,,,,,,,,,,,,
