Date,nps,_C_mo_podemos_mejorar_
3/24/23 1:33,0,"Cobran los asientos al realizar el cambio de vuelo, cuando esos ya estaban pagados con anterioridad, agregan demasiado a los impuestos y a parte el TUA. Pésimo servicio."
3/24/23 1:27,6,Dicen que hay tres cambios gratuitos y al final hacer pagar igualmente; eso es un engaño.
3/24/23 1:06,8,"mi nombre es fernando , lo unico que no me gusto de este proseso es que la pagina te obliga a comprar tu boleto de lo demas  esta muy facil"
3/24/23 0:09,6,"No me gusta que cobren por asientoY aún cuando no lo elijo yo, me cobranEs una estupidez"
3/23/23 23:50,0,estoy cambiando mi vuelo y no me descuenta lo que ya había pagado anteriormente. o no lo explica bien lo que estoy pagando en el total.
3/23/23 23:20,8,"No me dejó agregar equipaje adicional y desconozco la razón. Y no funciona la app del celular, tuve que hacerlo en computadora."
3/23/23 23:12,0,"Ustedes promueven, que comprando modalidad SMART no hay cargos en el cambio de vuelo si las tarifas no son distintas, en este cambio no había cambio a mi favor y me cobraron. No lo recomendaría"
3/23/23 20:22,0,es complicado para hacer un cambio
3/23/23 19:17,8,Asientos mas comodos
3/23/23 16:40,8,LA PAGINA TE LLEVA A MUCHOS PAGOS NO DESEADOS
3/23/23 16:40,0,"Es lamentable que cuando uno hace el ckeckin automáticamente sin autorización del cliente, le cobren un asiento que nunca elegí ni tampoco autoricé, y esa plataforma tiene que ser revisada por la autoridad competente por los abusos excesivos en los que caen vivaaerobus. Me ví obligado a pagar la diferencia ante el abuso de haberlo cobrado y asignarme un asiento que no elegí, ya que la ley de aviación civil establece que es obligación de la aerolínea asignar un lugar al pasajero sin costo alguno. Por tanto tendré que meter una queja a profeco o a sct, porque no es justo."
3/23/23 16:09,7,El website es muy confuso
3/23/23 16:01,8,NO COMENTARIOS
3/23/23 15:25,1,poder cambiar los vuelos sin tener que pagar dos veces los asientos o sin tener que escoger asiento
3/23/23 15:22,8,"no mover los vuelos ya seleccionados, causa mucho problema de planeacion ya realizada."
3/23/23 15:14,1,"Esta terrible, tardé 2 días y 4 intentos, De cajon quieren volver a usar el TUA ycuando llamas al call center querían cobrar 2500 pesos por el cambio."
3/23/23 14:22,3,"Tuve muchos problemas para hacer el cambio de vuelo. Llamé y me tuvieron MÁS DE 1 HORA esperando a que alguien me contestara, cosa que nunca pasó. Tuve que reiniciar todo mi sistema para que me dejara hacer el cambio tanto de vuelo como de equipaje."
3/23/23 7:47,5,Muy caro todo
3/23/23 5:53,1,Vayanse a la verga no me dejaron quitar el asiento
3/23/23 5:32,5,Muy lento y cambios en las tarifas
3/23/23 5:09,7,QUITAR COSTOS POR CORRECCIONES EN NOMBRES DE LOS PASAJEROS
3/23/23 4:45,0,"si es gratis el cambio no deberian cobrar cosas ""extras"""
3/23/23 4:45,0,todo
3/23/23 3:57,8,contestar las llamadas por telefono para consultar las dudas que tenemos con un agente directo
3/23/23 3:16,8,mejorar dinamismo en plataforma
3/23/23 3:12,2,reembolsar los ajustes de precio
3/23/23 2:26,5,"ES MUY LENTA LA PLATFORMA, TE ENRREDAN OFRECIENDOTE TANTOS SERVICIOS"
3/23/23 2:22,3,"Revisar la forma de cambio porque me arrojaba error siempre, tuve qu ehacer el cambio y me arrojo error y me meti al carrito y fue la unica forma para poder realizarlo pero no hay alguna pisto o algo para saber que hacer"
3/23/23 2:21,8,"no podia hacerlo tarde mucho varios dias intentandolo  y llame y no pude hacer el cambio estaba desesperada ya lo inba dejar perder mi vuelo estaba triste"
3/23/23 2:15,5,"El total no siempre suma bien, hay que refrescar la pagina varias veces para que salga la suma correcta, varias veces agrega el seguro de viaje automaticamente, lo cual es extremadamente molesto y da la sensacion de que me estan robando"
3/23/23 2:04,3,demasiado lento y con errores
3/23/23 1:54,1,"En linea no logre hacer el cambio, tuve que hablar al contacto telefonico y tarde mas de un ahora en espera de que me contestara un agente, tuve que hablar desde otro telefono a la opcion de compra de vuelos, no cambios y alguien me atendio mas rapido."
3/23/23 1:18,0,"LLAMADAS NUNCA CONTESTAN Y TAMPOCO DAN OPCION DE CANCELACION, GUARDE EL ASIENTO Y AL HACER CHECK IN AHORA RESULTA QUE NO TENGO ASIENTO DE UNA RESERVA, PESE A QUE YA ME COBRARON"
3/22/23 23:51,0,"atencion a clientes es una porqueriani call centerni whatsapp DENUNCIO A SAUL Y NELLIE DE SERVICIO DE WHATSAPPDENUNCIO A JUAN SALAZAR DE CALL CENTER"
3/22/23 21:34,6,"El precio del equipaje van incrementando con los días, y deberían siempre tener meses sin intereses."
3/22/23 21:25,8,"ME RESULTO COMPLICADO LO DEL TUA, EL QUE LO COBRARAN APARTE. YO PENSE QUE EL IMPORTE PAGADO INICIALMENTE ERA EL FINAL Y TERMINE PAGANDO MAS QUE EN OTRA AEROLINEA."
3/22/23 21:15,7,"Compre mediante la tarjeta HSBC Viva Plus y al querer hacer un cambio de vuelo me hace el cargo por los adicionales que se ofrecen sin costo, y no hay forma de removerlos."
3/22/23 19:49,0,"porque cobran de nuevo algo de tua??  es un robo, pésimo servicio"
3/22/23 19:01,0,EXTREMADAMENTE MOLESTOque cobren por estar juntos en una reserva de mas de una persona... sientenos donde quieran pero juntos..... o cobren 20 pesos por asiento y vn a ver como todos pagan sus asientos y no tienen problemas EN CADA VUELO EN MOSTRADOR de gente peleando por esas razones... NO ES UN MERCADO hasta el cine te da lugar asignado no manchen...
3/22/23 18:53,5,no me dejo aplicar los descuento de viva fan que tengo contratado
3/22/23 17:55,7,"en la app quise pagar 2 veces mi asiento y no se pudo, cada vez que lo intentaba iban subiendo el precio, al parecer es su estrategia para cobrar mas, empece con un costo de 250 por asiento y acabe en 357, no se vale"
3/22/23 17:19,0,"su pág. no funciona, como usuario no podemos realizar cambios ya que si tenemos una tarifa light nos baja en automático a una zero, osea por hacer un cambio nos bajan los beneficios que ya se habían comprado al inicio y tenemos que llamar a su call center que aquí te cobran un costo administrativo y una diferencia de tarifa (te vuelven a cobrar los beneficios a tarifa zero, te vuelven a cobrar los impuestos). Supuestamente la Supervisora Noemi me atendió pero no resolvió nada. Su respuesta es que si quiero que espere a que arreglen su pág y no sabe cuando quedará. Soluciones Soluciones por favor !!!!"
3/22/23 15:00,1,"Cuando selecciono el vuelo no me deja avanzar por que quiere cambiar el tipo de combo, entonces en lugar de continuar tu tienes que seleccionar a donde te quieres ir ahora, yo me fui directo a la ventana de Pago, PESIMA PAGINA YO LA PUEDO HACER MEJOR"
3/22/23 14:52,0,NO SOBREVENDIENDO VUELOS Y DEJANDO ASIENTOS PARA AQUELLOS QUE YA PAGARON SU VUELO Y TIENEN QUE AGREGAR 500 PESOS MAS POR EL ASIENTO.
3/22/23 7:19,4,Esta muy caro
3/22/23 6:41,5,"CAMBIE UNA LETRA EN EL NOMBRE Y ME COSTO 500 BPOR CADA SEGMENTO, NONLE PIERDEN?"
3/22/23 5:55,0,"No pude hacer el cambio de vuelo directo en la página ni en la aplicación. Tuve que llamar y cortaron la llamada 5 veces, 5 llamadas distintas con su correspondiente tiempo de espera para lograr el cambio. 3 horas y media sin parar de llamar."
3/22/23 5:45,0,No puedo cambiar la ruta
3/22/23 4:20,8,"nada, todo bien"
3/22/23 3:58,0,"POR TODO TE COBRAN, AHORA POR SELECCION DE ASIENTO TAMBIEN TUVE QUE PAGAR, PESIMO SERVICIO"
3/22/23 1:41,5,CALL CENTER MUY MAL
3/22/23 1:34,0,Agregar el TUA al precio inicial.
3/22/23 0:10,5,"Intenté hacer un cambio de vuelo (incluido in mi paquete light) el cambio no implicaba ningun cargo ya que era un vuelo mas barato al que tenía ya pagado por completo (es decir, perdí dinero en el cambio) pero nunca me dejó confirmar el nuevo vuelo, no fue hasta que no incluí un servicio adicional que me hacía pagar una pequeña diferencia (pero a fin de cuentas pagar algo) que me dejó confirmar los cambios."
3/21/23 23:52,3,La funcion de pagar con la tarjeta guardada no funciona
3/21/23 23:21,0,"No respetan los pagos hechos por asientos en vuelos pasados, y obligan a pagar por asientos en los cambios de vuelo. Por otro lado, el servicio por teléfono es muy malo y extremadamente caro. No sirve la página de internet y no permite cambiar de destino"
3/21/23 22:50,7,Los pagos para equipaje extra son una pesadilla
3/21/23 22:25,8,Puede ser más facil
3/21/23 21:23,2,"Obligatoriamente tienen que cobrar algo. No me permitían hacer el cambio sin elegir asiento, a huevo tuve que elegir asiento para que lo permitieran. Son un fraude como todas aerolíneas, eso es lo que tienen que mejorar y debe regular el estado."
3/21/23 21:09,5,"No deberían cobrar por seleccionar un asiento, o porque venden el boleto sin tener asiento asignado?  =( =( =( =( =("
3/21/23 20:36,0,"es un robo, presentan informacion fragmentaria lo que implica vuelos costosos"
3/21/23 20:20,0,errores continuos en la pagina
3/21/23 19:58,8,Bajando los precios de los asientos
3/21/23 19:45,0,son pesimos
3/21/23 19:40,8,SIGAN ASI
3/21/23 18:33,0,No cobrar por literalmente todo.
3/21/23 17:59,3,demasiados pasos y poco claro
3/21/23 17:47,8,desde la pantalla de inicio poder seleccionar el servicio adicional que uno requiera
3/21/23 17:24,7,no contestan llamadas correos ni whatsapp para aclaraciones
3/21/23 17:17,1,La página no responde en Firefox
3/21/23 17:06,0,No acepta pagos por la app
3/21/23 6:03,0,Me están cobrando maleta adicional cuando en otras aerolíneas es algo incluido en el costo del boleto.
3/21/23 4:23,6,"Son demasiados, cargos y extras para entender que se esta pagando."
3/21/23 3:29,4,"muy complicado el proceso y falta especificar información durante el proceso de compra, no especifica los puntos"
3/21/23 3:28,0,Se traba su website
3/21/23 2:57,8,"Tener mas opciones de cambios, ya que me movieron los vuelos."
3/21/23 2:20,6,poniendo los asientos juntos ya que normalmente se viaja en familia
3/21/23 1:27,7,No me quedo muy claro si tengo el plan smart porque si se generan pagos por cambios.
3/21/23 0:18,8,PODER PAGAR LA TUA APARTE CON DOTERS
3/20/23 22:12,8,Debería ser más intuitivo
3/20/23 20:20,1,atencion personalizada
3/20/23 20:07,5,"Que no se cobre dos veces la selección de asientos cuando hay cambio de vuelo, pues ya habíamos pagado una selección (que no se usò) y tuvimos que pagar de nuevo."
3/20/23 20:00,7,NO ME CAMBIES LAS FECHAS Y HORARIOS DEL VUELO
3/20/23 19:04,0,me cobraron los asientos
3/20/23 17:15,0,demasiados cargos a las cambios
3/20/23 16:59,1,Es horrible
3/20/23 16:49,0,no funciona en chrome
3/20/23 15:09,8,Marca muchos errores no deja seleccionar
3/20/23 3:12,4,Se trabo la pagina y se compro el boleto en fecha distinta a la planeada me he tratado comunicarme con la aerolínea y no hay resultados
3/20/23 0:18,8,QUE SEAN CLARAS LAS INSTRUCCIONES POR QUE POR MOMENTO NO LOGRAS IDENTIFICAR LO QUE TIENES QUE IDENTIFICAR
3/19/23 23:28,6,"ASI COMO CONFIRMAN LAS MEJORAS ,DEBERÍAN PONER VENTANAS DE LA RESERVACIÓN PARA IR CONFIRMANDO FECHAS Y HORARIOS"
3/19/23 21:23,0,no me deja pagar con tarjeta
3/19/23 20:49,6,.
3/19/23 20:38,5,deberian de considerar el no cobrar excedente si ya se tiene una reservacion por el cambio de fecha
3/19/23 19:16,8,veo mal que nos obligan a pagar la selección de asiento cuando no es de mi interés
3/19/23 16:53,5,MIENTEN
3/19/23 3:33,1,"No hay modo de que mejoren, simplemente son la peor aerolínea en la que he viajado."
3/19/23 3:02,6,"se requiere notificar el hecho de que si no se compra un asiento, nada te assegura que puedas viajar."
3/19/23 1:43,1,"Checar el sistema.Compre mi vuelo para el 19 de marzo y a la hora de hacer check in la fecha estaba para el 3 de abril. Me salió carísimo el boleto con el cambio de fecha"
3/19/23 1:42,2,ASISTENCIA TELEFONICA
3/19/23 0:10,4,"No se pudo realizar la compra con mi tarjeta de credito por temas de su plataforma, marque al banco y no hay ningun problema con mu tarjeta"
3/18/23 22:08,0,EVITAR COBRAR POR CORRECIONES DE NOMBRE
3/18/23 22:00,8,No pude pagar con mi tarjeta de creidto ya son varias veces.
3/18/23 18:57,0,"esta pesimo la aplicacion, marca muchos errores y luego hablas para pedir ayuda y son muy groseros. no lo recomiendo para nada, pesismo servicio"
3/18/23 18:24,8,Hice pago de TUA y incremento de maleta y no me aparece la maleta
3/18/23 15:43,3,"decia que podia hacer cambios, pero enverdad el cambio de tarifa es muy costoso, adicionalmente marcando desde celular y telefono fijo a la linea8005189402 desde Bogota, con y sin el 601 dice que esta errado. el cambio de pasaje al final me salio muy costo"
3/18/23 13:47,8,no se puede mandar por wasapp
3/18/23 7:59,7,ES UN POCO CONFUSO
3/18/23 5:34,8,mejirando instrucciones
3/18/23 5:32,6,NO PASO MI TARJETA
3/18/23 4:04,0,"solo edite nombres de pasajeros por error de dedo, no cambie de pasajero, no me hace sentido que eso tenga costo."
3/18/23 1:01,8,Sería bueno que se especificaran las medidas de las maletas
3/18/23 0:20,8,xyz
3/17/23 21:53,5,ES DIFICIL SELECCIONAR LOS ASIENTOS (INCREIBLE QUE COBREN POR ESO)
3/17/23 21:16,8,"VIA TELEFONICA ES UNA MUY MALA ATENCION POR PARTE DE SU PERSONALME QUERIAN HACER UN CARGO DE 3000 POR REALIZAR EL CAMBIO EN SU CALL CENTER"
3/17/23 21:15,0,Me cobraron más de lo que debería
3/17/23 21:09,5,"LOS COSTOS SE ELEVAN DEMASIADO AL CAMBIO DE ITINERARIOS, SUGIERO EN LOS HORARIOS PONER 19 HRS EN VEZ DE 7 PM HABEMOS GENTE QUE NOS CONFUNDIMOS Y NO LO LEIMOS BIEN, MEJOR PONER EL HORARIO COMPLETO"
3/17/23 20:36,8,PORQUE AHORA TARDO UN POCO
3/17/23 20:04,8,X
3/17/23 18:29,8,Yo queria que agregaran el peso a los 10kg de la maleta permitida
3/17/23 16:48,8,"QUE NO CANCELEN VUELOS  MUY SEGUIDO,GRACIAS"
3/17/23 15:53,8,"miren, estoy tratando de agregar una carriola a mi equipaje, pero no quiero el ""paquete bebe"" solo la cariola y no aparece como opcion"
3/17/23 9:44,6,"MENOS BLOQUEOS PRA PODER REALIZAR LOS PAGOS, DISMINUIR EL TIEMPO DE ESPERA EN LA LINEA DE ATENCION TELEFONICA DE VIVA AEROBUS"
3/17/23 6:01,5,ME OBLIGARON A PAGAR ASIENTO...
3/17/23 5:26,0,"TENIENDO MEJOR TIEMPO DE RESPUESTA EN SU CALL CENTER, 3 LLAMADAS DE MAS DE 40 MINUTOS, DICIENDO QUE ES IMPORTANTE LA LLAMADA Y QUE EL TIEMOPO DE ESPERA DE 15 SEGUNDOS DURANTE 20 MINUTOS EN CADA LLAMADA. AL PARECER EL DE RESISTENCIA EL PODER HABLAR CON USTEDES"
3/17/23 5:03,8,"es un pocomconfuso a otras aerolineas pero ahi va, abruma tanto comercial de agregar beneficios al vuelo"
3/17/23 4:56,8,"Algunos aspectos están confusos, recomendaría mas amigable el proceso"
3/17/23 4:41,7,Tuve que hacerlo desde mi compu por que no se pudo de mi celular Samsung S22
3/17/23 3:22,1,no aparecen los beneficios de pasar de una tarifa a una mejor cuando hago el cambio
3/17/23 2:45,8,HACIENDO MAS FACIL LA INFORMACION
3/16/23 23:37,6,Si ofrecen un seguro de reembolso que lo hagan valido
3/16/23 22:44,7,no aplicar costos excesivos en las diferencias tarifarias por cambio de vuelo.
3/16/23 21:37,4,.
3/16/23 21:22,8,BIEN
3/16/23 21:18,4,NO SOBREVENDAN VUELOS.
3/16/23 19:57,8,"ser aun mas claro con los pagos como en seleccion de asientos, realmente no queria pagar 180 pesos por una seleccion, ponganme en donde sea"
3/16/23 19:55,7,mejorar servicios de la pagina...
3/16/23 19:09,8,llene todo el formulario y al final me dijo que ya esa tarifa no aplicaba
3/16/23 17:48,5,"realmente tuve que agregar cargos extra para poder cambiar mi vuelo, y no deberia"
3/16/23 16:47,7,"Hay cargos que no tiene explicación en especial en este caso que por cambio de nombre me dices que me cobrab 906.00 y al momento del pago son 1,050.00 por otro cargo que no se ha que se deben ni son explicados."
3/16/23 16:11,8,"La aplicación móvil falla a la hora de pagar. en la página funciona bien.Gracias."
3/16/23 16:07,5,No sirve su telefono y no permite hacer cambios parciales su WEB
3/16/23 14:26,5,cofusa la paguina
3/16/23 5:12,8,no me da la opcion de añadir a mi mascota de apoyo emocional
3/16/23 4:20,7,"Por alguna razon, al intentar realizar el pago de cambio de vuelo, este se congela en firefox"
3/16/23 3:38,8,"La forma de mejor es simple, si dice cambio gratuito, debería tenerlo y respetarlo, ya que, si son los mismos precios e inferiores, no se respeta ""el cambio gratuito""."
3/16/23 1:56,8,SE ME HIZO UN POCO INCOMODO ENCONTRAR EL INICIO DEL PAGO
3/16/23 1:25,5,Me marcó error varias veces
3/16/23 0:19,2,menos anuncios
3/15/23 23:51,0,UNA MIERDA PARA COMPRAR EQUIPAJE
3/15/23 23:48,0,Pesimo servicio en su pagina web
3/15/23 22:57,6,NADA INTUITIVO
3/15/23 19:57,3,tiene varios errores en el flujo y tarda mucho en cargar la página
3/15/23 19:00,2,no se pasen con los precios en los cambios
3/15/23 18:50,0,es una mamada que cobren el TUA por aparte
3/15/23 18:40,0,"Ninguna tarjeta me sirvió para la compra, tuve que generar una tarjeta virtual"
3/15/23 17:49,8,"Facilidad y rapidez, pero con cobro"
3/15/23 17:46,6,"NO COBRANDO COSTOS ADICIONALES, CUANDO LA TARIFA ANTERIOR YA PAGADA ERA MÁS ALTA."
3/15/23 17:35,5,sin commentarios
3/15/23 16:04,0,No hubo manera de hacer el cambio pues NUNCA contestaron en el centro de atención a clientes. Más de 40 mins en espera para que NUNCA contestaran
3/15/23 15:45,7,Los cargos no son claros.
3/15/23 14:55,0,"intenten mil veces cambiar el destino a a trves del app, no sirve,  hable al telefono, no contestan, cortan aun espere 20 minutos , pesimo servicio"
3/15/23 12:04,8,MAS FLUIDO
3/15/23 8:13,1,No cobren a fuerza la elección de los asientos
3/15/23 7:22,0,tranzas
3/15/23 5:07,8,atencion en linea
3/15/23 4:34,8,NOPERMITEECOBRAR CON TDC
3/15/23 2:26,1,Carisimo
3/15/23 2:24,7,LA CANTIDAD A PAGAR QUE APARESE EN LA APLICACION NO COINCIDE CON EL COBRO REALIZADO
3/15/23 2:02,7,Podrían mejorar su servicio al cliente.
3/15/23 0:34,0,precios carisimos
