,Date,nps,Comment
46999,4/6/23 7:23,9,Por que es mi primera ves que la uso.
47000,4/6/23 7:19,10,FACILIDAD EN LA COMPRA
47001,4/6/23 6:59,10,POR QUE ME GUSTA
47002,4/6/23 6:57,10,rapido
47003,4/6/23 6:29,10,Excelente servicio.
47004,4/6/23 6:29,10,por los precios de los boletos
47005,4/6/23 6:25,10,Barato y  rapidos
47006,4/6/23 6:17,10,EL PROCESO ES MUY SENCILLO
47007,4/6/23 6:13,10,ES MUY PRACTICO EL USO
47008,4/6/23 6:04,10,servicio
47009,4/6/23 5:51,10,perfecto
47010,4/6/23 5:36,10,Muy amigable la pagina
47012,4/6/23 5:15,9,MUY AGIL
47013,4/6/23 5:11,9,Por que es facil de realizar el proceso
47014,4/6/23 5:04,10,nice
47015,4/6/23 5:03,10,MUY CONFIABLE
47016,4/6/23 5:00,9,PORQUE NO PODIA RESERVAR DANDOLE CONTINUAR
47017,4/6/23 5:00,9,por que se puede comprar el vuelo
47018,4/6/23 4:59,9,PRECIOS BAJOS
47019,4/6/23 4:56,10,PORQUE SI
47020,4/6/23 4:52,10,"CADA VEZ ES MAS AMIGABLE,"
47021,4/6/23 4:50,10,muy facil
47022,4/6/23 4:49,10,RAPIDEZ
47023,4/6/23 4:47,10,ES FACIL REALIZAR UNA RESERVACIÓN
47024,4/6/23 4:46,10,Por la sencillo de la pagina y los precios
47025,4/6/23 4:45,10,GENIAL
47026,4/6/23 4:41,9,FACILIDAD DE USO
47027,4/6/23 4:36,10,facilidad de compra y precios
47028,4/6/23 4:32,9,Creo que da toda la info es clara y no te agrega adicionales por default
47029,4/6/23 4:29,10,MUY AGIL
47031,4/6/23 4:16,10,"buenos precios, buen servicio de aerolinea"
47032,4/6/23 4:16,10,son lol maximo
47033,4/6/23 4:14,10,MUY SENCILLO Y RAPIDO
47034,4/6/23 4:12,10,porque es muy comfiable volar con viva
47035,4/6/23 4:07,10,gracias
47036,4/6/23 4:04,9,Son muchas opciones para ir agregando
47037,4/6/23 4:00,10,TODO EXCELENTE
47038,4/6/23 3:58,9,en todo momento puedes ver el costo total
47039,4/6/23 3:55,9,Muy facil de usar
47040,4/6/23 3:54,10,FUE FACIL Y RAPIDO HACER LA RESERVACION
47041,4/6/23 3:54,10,EXCELENTE SERVICIO
47042,4/6/23 3:53,10,FACIL Y RAPIDO
47043,4/6/23 3:47,10,TODO RAPIDO
47044,4/6/23 3:47,10,HOLA
47045,4/6/23 3:39,9,"Porque esta clara de entender y detallada de todos los servicios que ofrece con sus respectivos costos, solo es cuestion de prestar atencion al ir revisando la pagina."
47046,4/6/23 3:38,10,Muy amigable
47047,4/6/23 3:37,10,Excelente
47048,4/6/23 3:34,10,por precio
47049,4/6/23 3:27,9,ME COSTO TRABAJO COLOCAR EL NÚMERO DE ASIENTOS JUNTOS
47050,4/6/23 3:26,9,facil
47051,4/6/23 3:26,9,RAPIDEZ
47052,4/6/23 3:22,10,gracias
47053,4/6/23 3:18,10,Todo muy fácil y rápido
47054,4/6/23 3:12,9,es sencilla y facil de acceder
47055,4/6/23 3:00,10,"PAGINA MUY AMIGABLE, BUENOS PRECIOS."
47056,4/6/23 2:57,10,Por que los vuelos son mas económicos que Volaris
47057,4/6/23 2:52,10,es el mejor servicio de todos
47058,4/6/23 2:52,10,Fue la unica aerolinea con vuelo directo a mi destino y con un excelente precio
47059,4/6/23 2:51,10,TODO BIEN
47060,4/6/23 2:38,10,Rapido y facil.
47061,4/6/23 2:33,10,"Muy buenos precios, muy clara su pagina y con bastante facilidad para manejarla."
47062,4/6/23 2:33,9,muy complicado con lo del equipaje
47063,4/6/23 2:32,10,sencillo la compra
47064,4/6/23 2:29,10,RAPIDO
47065,4/6/23 2:27,10,Muy claro todo y facil de navegar
47066,4/6/23 2:26,10,Facilidad y rápidez
47067,4/6/23 2:19,10,Muy practica y facil de usar
47068,4/6/23 2:18,9,Rapido y facil pero puede mejorar
47069,4/6/23 2:15,10,EASY TO USE
47070,4/6/23 2:08,10,Gracias
47072,4/6/23 1:57,10,PRACTICO Y RAPIDO
47073,4/6/23 1:52,10,Facil y rapido
47074,4/6/23 1:52,9,es facil y rapido
47075,4/6/23 1:50,10,Muchas opciones y buen precio
47076,4/6/23 1:50,10,Muy buen servicio.
47077,4/6/23 1:47,10,excelente
47078,4/6/23 1:41,9,VIAJE SATISFACTORIO
47079,4/6/23 1:38,10,SERVICIO
47080,4/6/23 1:34,10,cada ves es mas practica
47081,4/6/23 1:29,10,Muy facil de usar todo esta detalladamente.
47082,4/6/23 1:29,10,Muy buen servicio
47084,4/6/23 1:23,10,todo bonito
47085,4/6/23 1:23,10,PORQUE ES MUY FACIL Y BARATO
47086,4/6/23 1:20,10,ES FACIL DE UTILIZAR
47087,4/6/23 1:15,10,Porque es muy practica y fácil de usar.
47088,4/6/23 1:15,9,Es sencillo y rápido 😄
47089,4/6/23 1:13,10,Muy facil y rapido
47090,4/6/23 1:12,10,Excelente opcion
47091,4/6/23 1:12,9,sii
47092,4/6/23 1:08,10,Es facil de usar
47093,4/6/23 1:07,9,Buen precio y no tuve problemas con la pagina
47094,4/6/23 1:02,9,SI
47095,4/6/23 1:01,10,facil y rapido de usar
47096,4/6/23 0:59,10,ES MUY FACIL Y ACCESIBLE RESERVAR UN VUELO
47098,4/6/23 0:57,10,FACIL DE ENTENDER
47099,4/6/23 0:56,10,muy buen servicio
47101,4/6/23 0:46,10,Muy accesible y manejable
47102,4/6/23 0:43,10,Muy claro
47103,4/6/23 0:43,10,EXCELENTE SERVICIO!
47104,4/6/23 0:39,10,MUY AMIGABLE DE USAR
47105,4/6/23 0:29,10,"Es muy rápido y sencillo,  te va indicando los pasos a seguir  y es confiable"
47106,4/6/23 0:21,10,es muy amigable
47107,4/6/23 0:20,10,RAPIDA LA COMPRA
47108,4/6/23 0:20,10,UNA PAGINA MUY PRACTICA PARA LAS RESERVACIONES
47109,4/6/23 0:18,9,El desglose de las tarifas es confuso
47110,4/6/23 0:13,10,facil de usar
47111,4/6/23 0:08,10,sencillo y facilidad
47112,4/6/23 0:06,9,Por sus buenos precios
47113,4/6/23 0:02,10,feliz
47114,4/5/23 23:51,10,comodidad
47115,4/5/23 23:50,10,muy rápido y fácil
47116,4/5/23 23:46,9,Tienen buenos precios
47117,4/5/23 23:44,10,GRACIAS
47118,4/5/23 23:43,10,BUENOS PRECIOS
47119,4/5/23 23:40,10,Muy facil de comprar
47120,4/5/23 23:35,10,Excelente Aerolinea! La pagina es super completa y amigable.
47121,4/5/23 23:34,10,Excelente
47122,4/5/23 23:34,10,Sin comentarios
47124,4/5/23 23:31,10,por ser facil rapida y accesible
47125,4/5/23 23:29,10,Es mejor que la aplicacion en el celular. Pero solo con cuenta de usuario
47126,4/5/23 23:28,10,Excelente aplicacion
47127,4/5/23 23:28,10,Excelente
47128,4/5/23 23:25,10,PORQUE TIENE HASTA 3 CAMBIOS
47130,4/5/23 23:24,10,EXCELENTES SEVICIO
47131,4/5/23 23:21,9,SIEMPRE E VIAJADO CON USTEDES
47132,4/5/23 23:18,10,SERVICIO RAPIDO
47133,4/5/23 23:16,10,Excelente servicio
47134,4/5/23 23:16,10,"Muy fácil la app , felicidades"
47135,4/5/23 23:16,10,Me gusta mucho y es muy económico
47136,4/5/23 23:13,10,bien
47137,4/5/23 23:05,10,PRACTICO
47138,4/5/23 23:04,10,Es muy facil  y economico
47139,4/5/23 23:04,9,en ocasiones se pasma
47140,4/5/23 22:59,10,Buenas tarifas y excelente atención
47141,4/5/23 22:58,10,sistema intuitivo y facil de usar!
47142,4/5/23 22:48,9,MUY CLARA LKA FORMA DE RESERVACION
47143,4/5/23 22:45,9,Es facil
47144,4/5/23 22:43,10,todo muy sencillo de realizar y rápido
47145,4/5/23 22:42,10,me gusta
47146,4/5/23 22:42,10,POR LOS PRECOS Y EL SERVICIO
47147,4/5/23 22:38,10,bien
47148,4/5/23 22:31,10,Fácil manejo
47149,4/5/23 22:30,10,MUY CLARA TODA LA INFORMACION
47150,4/5/23 22:25,10,"GENIAL TODO, MUY FACIL DE HACER, FELICIDADES"
47151,4/5/23 22:23,9,"Agil, segura y fácil de usar"
47152,4/5/23 22:10,9,Es intuitiva el problema son las formas de pago
47153,4/5/23 22:09,9,RAPIDA Y PRACTICA
47154,4/5/23 22:04,10,todo ok
47155,4/5/23 22:03,10,BUENA EXPERENCIA LA ULTIMA VEZ QUE VIAJAMOS
47156,4/5/23 22:02,10,Muy buena aerolinea
47157,4/5/23 21:57,10,Es muy amigable la forma de comprar.
47158,4/5/23 21:53,10,Excelente aerolinea
47159,4/5/23 21:53,10,Muy simple la forma para reservar
47160,4/5/23 21:52,9,ESTA MUY BIEN DETALLADA
47161,4/5/23 21:49,10,Facil de hacer las cosas
47162,4/5/23 21:49,10,Por costos
47163,4/5/23 21:48,9,intuitiva
47164,4/5/23 21:39,10,Precio
47165,4/5/23 21:36,10,POR LOS VUELOS SIN ESCALAS
47166,4/5/23 21:31,10,todo muy bien
47167,4/5/23 21:30,9,funciona bien la página
47168,4/5/23 21:27,9,rapido
47169,4/5/23 21:25,10,muy entendible todo
47170,4/5/23 21:24,10,Porque tienen una experiencia de usuario fácil de usar y buen servicios. A veces sus vuelos salen retrasados pero entiendo que es por otros temas
47171,4/5/23 21:23,9,accesible y rapida !
47172,4/5/23 21:18,10,servicio
47173,4/5/23 21:17,10,FACIL Y RAPIDO
47174,4/5/23 21:16,9,ME RESOLVIERON UN PROBLEMA
47175,4/5/23 21:15,10,muy fácil de comprar :) y me gusta que dejen pagar la tua despues
47176,4/5/23 21:11,10,Muy practico y facil
47177,4/5/23 21:09,10,TODO SUPER
47178,4/5/23 21:07,10,muy intuitiva su plataforma
47179,4/5/23 21:06,10,todo bien
47180,4/5/23 21:06,9,TODO RÁPIDO
47181,4/5/23 21:04,9,Facilidad
47182,4/5/23 20:59,9,"cy, gracias, chikiiiis :*"
47183,4/5/23 20:54,10,Rápida y eficiente la compra de mis boletos
47184,4/5/23 20:49,10,FACIL DE USAR
47185,4/5/23 20:47,10,MUY BUEN SERVICIO
47186,4/5/23 20:47,10,"Por las frecuencias de vuelos, tarifas y servicio"
47187,4/5/23 20:46,10,ok
47188,4/5/23 20:44,10,facilidad
47189,4/5/23 20:41,10,todo ok
47190,4/5/23 20:39,10,exelente todo
47191,4/5/23 20:38,10,OK
47192,4/5/23 20:33,10,amigable el sistema
47193,4/5/23 20:31,10,Gracias
47194,4/5/23 20:28,10,buena atención
47195,4/5/23 20:27,10,increible
47196,4/5/23 20:20,10,rapida
47197,4/5/23 20:20,9,Facil uso
47198,4/5/23 20:17,10,exelente servicio
47199,4/5/23 20:13,9,HAZLO MÁS SENCILLO.
47200,4/5/23 20:12,9,.BUENA AEROLINEA
47201,4/5/23 20:12,10,Easy and simple
47202,4/5/23 20:10,10,FACIL DE USAR
47203,4/5/23 20:10,10,Rapidez
47204,4/5/23 20:08,10,SUS COSTOS ESTAN MUY BIEN
47205,4/5/23 20:04,10,SENCILLO
47206,4/5/23 20:04,9,facilidad
47207,4/5/23 20:03,10,por sus costos accesibles
47208,4/5/23 20:00,10,Tramite Sencillo
47209,4/5/23 19:59,10,Gracias
47210,4/5/23 19:58,10,BIEN
47211,4/5/23 19:55,10,"Han mejorado mucho en la interfaz de la pagina, super sencillo e interactivo."
47212,4/5/23 19:52,10,FÁCIL Y RÁPIDO
47214,4/5/23 19:47,10,"me han atendido muy bien via telefonica y he viajado con ustedes y todo muy bien , a tiempo, sin contratiempos. y me gusta porque llegan al aeropuerto de la cdmx"
47215,4/5/23 19:42,10,Bien
47216,4/5/23 19:35,9,Creo que deberian de icluir todos os servicios en la compra desde un pricipio para decidir su mi vuelo es correctro
47217,4/5/23 19:34,10,BIEN
47218,4/5/23 19:32,10,Por su eficacia
47219,4/5/23 19:31,10,LOS PRECIOS SON EXCELENTES!!!
47220,4/5/23 19:26,10,es fácil de usar
47221,4/5/23 19:26,10,gracias
47222,4/5/23 19:23,10,TODO MUY FACIL Y ACCESIBLE
47223,4/5/23 19:21,9,VA PASO A PASO MUY INTUITIVA
47224,4/5/23 19:19,10,Bien
47225,4/5/23 19:16,10,Buenos precios para viajar
47226,4/5/23 19:13,10,BASTANTE AMIGABLE LA PAGINA
47227,4/5/23 19:12,9,me parece bien los precioa
47228,4/5/23 19:10,10,ACCESIBILIDAD AL MOMENTO
47229,4/5/23 19:09,10,Sencilla y segura
47230,4/5/23 19:08,9,Esta diseñada para que pages o gates mucho dinero si te apendejas... ¿Porque no ponen mas claras las condiciones de reserva?Esta muy tardado el proceso para realizar la resevación.
47231,4/5/23 19:07,10,pagina facil
47232,4/5/23 19:04,10,Facilidad
47233,4/5/23 19:04,10,MUY BUEN SERVICIO
47234,4/5/23 19:01,10,PORQUE ES MÀS BARATO
47235,4/5/23 19:00,10,muy bien
47236,4/5/23 18:58,10,Muy amigable y fácil de usar
47237,4/5/23 18:55,10,"facil acceso, informacion clara"
47238,4/5/23 18:54,10,Muy facial y rapida
47239,4/5/23 18:51,10,excelente
47240,4/5/23 18:50,10,Facil y Rapido
47241,4/5/23 18:46,10,todo bien
47242,4/5/23 18:45,10,excelente
47243,4/5/23 18:43,9,TODO BIEN Y MUY FACIL PARA HACERLO.
47244,4/5/23 18:42,9,FUE RÁPIDO.
47245,4/5/23 18:42,9,NOS PERMITE HACER LA RESERVA NOSOTROS MISMOS
47246,4/5/23 18:42,10,rapido
47247,4/5/23 18:41,10,feliz
47248,4/5/23 18:38,10,son muy buenos
47249,4/5/23 18:25,10,Buen servicio
47250,4/5/23 18:25,10,excelnete
47251,4/5/23 18:23,10,fácil de usar
47252,4/5/23 18:23,9,"Buena accesibilidad en la página, con posibilidad de elegir las opciones que me convengan"
47253,4/5/23 18:14,9,por  facil manejo
47254,4/5/23 18:14,10,si
47255,4/5/23 18:12,9,facil de usar
47256,4/5/23 18:08,9,SUPER FACIL Y RAPIDO
47257,4/5/23 18:08,10,porque es muy fácil!
47258,4/5/23 18:06,10,buenos precios
47259,4/5/23 18:06,10,ate
47260,4/5/23 17:57,10,por todo
47261,4/5/23 17:56,9,muy buena
47262,4/5/23 17:51,9,es facil de usar
47263,4/5/23 17:49,10,la rapidez
47264,4/5/23 17:42,10,PORQUE TODO VIENE MUY EXPLICITO
47265,4/5/23 17:39,10,Excelente servicio y pagina web
47266,4/5/23 17:35,10,GRACIAS
47267,4/5/23 17:30,10,es facil y buen precio
47268,4/5/23 17:28,9,Fue fácil elegir todas las opciones
47269,4/5/23 17:27,10,Facil de acceder y elegir opciones. Prevee las herramientas para hacer posible la compra o reservacion.
47270,4/5/23 17:24,9,"RAPIDO , SENCILLO Y EFICIENTE"
47271,4/5/23 17:20,10,Es muy práctico y fácil
47272,4/5/23 17:15,9,POR QUE ES AMS RAPIDO
47273,4/5/23 17:12,10,"Vuelos eficientes, estables y economicos."
47274,4/5/23 17:12,9,ES MUY CLARA LA INFORMACIÓN PROPORCIONADA
47275,4/5/23 17:03,10,servicio
47276,4/5/23 17:01,10,Muy práctico comprar y volar con VIVAAEROBUS!!
47277,4/5/23 16:56,9,Es muy facil hacer la reservacion de vuelo
47278,4/5/23 16:54,10,Es la primera vez que viajo con ustedes pero la pagina tiene exelente servicio. gracias
47279,4/5/23 16:50,10,RAPIDO SERVICIO
47280,4/5/23 16:46,10,Todo bien en la compraa en linea
47281,4/5/23 16:45,10,DISPONIBILIDAD Y COSTOS
47282,4/5/23 16:42,10,"nunca me he atorado, je! gracias"
47283,4/5/23 16:41,10,muy buen servicio
47284,4/5/23 16:39,10,Fácil y práctico
47285,4/5/23 16:38,10,Me gustan sus precios y variedad de vuelos
47286,4/5/23 16:38,10,"Por que es facil de entender, no te dirigue a otros lados o paginas como muchas otras aerolines. Viva aerrobut tiene todo al alcanze con un clik."
47287,4/5/23 16:37,9,FACIL Y RAPIDO
47288,4/5/23 16:34,10,Muy sencillo para la reservación
47289,4/5/23 16:30,10,Sencilla y rapida
47290,4/5/23 16:24,10,por que es muy sencilla para reservar
47291,4/5/23 16:21,10,"Super buena aerolínea, CAPITANES y sobrecargos son super atentos!! los aterrizajes no me lastiman la espalda y no se sienten…. y son muy buenos por que la última vez que volé en otra aerolínea, me lastimo la espalda el aterrizaje, fue horrible y muchos pasajeros aquí en sonora estaban asustados. ¡La página para comprar vuelos desde cualquier dispositivo es rapidísima y fácil de usar además que no se traba como en otras aerolíneas y respetan el precio siempre!!!! Me gusta que tengan muchos destinos y amo que tengas distintos horarios para cada vuelo, solo me gustaría que hubiera más vuelos directos a Hermosillo- CDMX/GDL porque siento que se pierde mucho tiempo y eso dificulta viajar, aunque sea un fin de semana rápido para ver a la familia porque ya te llevaste un día desperdiciado en escalas, pero aun así amo esta aerolínea muchas gracias por todo Y MUCHAS FELICIDADES!!!!!"
47292,4/5/23 16:14,10,Muy rapido las consultas y opciones
47293,4/5/23 16:09,10,Por que es una buena Aerolinea segura y confiable
47294,4/5/23 16:05,10,"facilidad de pago, con volaris me declina el pago con cualquier tarjeta de credito o debito"
47295,4/5/23 15:45,10,Facil compra de vuelos.
47296,4/5/23 15:37,10,Muy fácil de navegar y realizar la compra del boleto
47297,4/5/23 15:34,9,RAPIDO Y FACIL
47298,4/5/23 15:34,10,RAPIDO
47299,4/5/23 15:24,10,Muy buena
47300,4/5/23 15:21,10,muy bien
47301,4/5/23 15:19,10,buen servicio
47302,4/5/23 15:17,10,Muy facil de usar
47303,4/5/23 15:16,10,muy fácil de accesar.
47304,4/5/23 15:10,9,costos mas bajos
47305,4/5/23 15:08,10,me gusta
47306,4/5/23 15:05,10,facilidad de vuelos
47307,4/5/23 15:01,9,RAPIDO
47308,4/5/23 14:59,10,"EXCELENTE, MUY FACIL DE MANJAR Y ELEGIR"
47309,4/5/23 14:58,9,SI
47310,4/5/23 14:50,10,facil de uso.
47311,4/5/23 14:43,10,Por la flexibilidada de pagar por este medio ya que es frecuente que las tarjetas de debito como coppel no las aceptan como visa
47312,4/5/23 14:40,10,"buen servicio, ya he volado antes y estoy a gusto"
47313,4/5/23 14:38,10,MUY RAPIDO
47314,4/5/23 14:37,10,SENCILLO EFICIENTE Y PRACTICO
47315,4/5/23 14:31,10,muy buen servicio
47316,4/5/23 14:28,9,PRECIOS
47317,4/5/23 14:08,9,POR TENET LOS PASOS A SEGUIR MUY CLAROS
47318,4/5/23 14:00,10,"Agregan cosas, sin que uno las pida"
47319,4/5/23 13:52,10,excelente
47320,4/5/23 13:51,9,excelenyte
47321,4/5/23 13:32,10,MUY FACIL DE MANEJAR
47322,4/5/23 13:11,10,es facil de trabajarla
47323,4/5/23 13:08,10,todo muy eficiente
47324,4/5/23 12:08,10,FUE MUY EFICIENTE
47325,4/5/23 9:42,9,Secuencia de reservación
47326,4/5/23 9:06,10,Todo muy claro (nada dificultoso)
47327,4/5/23 8:27,9,muy fácil
47328,4/5/23 8:16,10,Muy fácil para comprar
47329,4/5/23 8:01,10,"Porque es un proceso rápido, sencillo y seguro. Ademas que las veces que he tenido  la oportunidad de volar con viva aerobus, he tenido un trato ejemplar."
47330,4/5/23 7:15,10,PRACTICA Y CONFIABLE
47331,4/5/23 7:13,10,MUY FACIL DE GENERAR LA RESERVA Y COMPRA
47332,4/5/23 7:13,10,"excelente servicio, gracias por su compromiso, espero amplien la posibiloidad de vuelos a mi ciudad de residencia que es la ciudad de La Paz Baja California Sur"
47333,4/5/23 7:00,10,muy accesible fácil de manejar !
47334,4/5/23 6:47,10,BUEN SERVICIO
47335,4/5/23 6:23,9,xxx
47336,4/5/23 6:23,10,"MUY AMIGABLE, FACIL Y RAPIDA."
47337,4/5/23 6:20,10,BIEN
47338,4/5/23 6:17,10,"Es de las mejores y más rápidas páginas web para mí para reservar vuelos, mucho mejor que aerolíneas internacionales."
47339,4/5/23 6:16,10,excelente
47340,4/5/23 6:13,10,POR SU EFECTIVIDAD
47341,4/5/23 6:11,10,EXCELENTE SERVICIO
47342,4/5/23 6:08,10,Muy fácil navegacion
47343,4/5/23 6:03,10,RAPIDO Y EFICIENTE
47344,4/5/23 6:03,10,FACIL Y BUEN SERVICIO
47345,4/5/23 6:01,9,"Es Facil y clara informacion, lo unico que me gustaria es encontrar vuelos mas baratos"
47346,4/5/23 6:01,9,muy rapido la compra pero muchos adicionales
47347,4/5/23 5:57,10,ES MUY FACIL DE COMPRAR
47348,4/5/23 5:57,10,EXCELENTE SERVICIO
47349,4/5/23 5:54,10,EXCELENTE
47350,4/5/23 5:54,10,Muy fácil y rápido
47351,4/5/23 5:54,10,muy eficiente
47352,4/5/23 5:51,10,facil
47353,4/5/23 5:51,10,muy fácil de usar
47354,4/5/23 5:48,10,muy bueno
47355,4/5/23 5:37,10,facil manejo
47356,4/5/23 5:29,10,Me encanta !
47357,4/5/23 5:26,10,prices
47358,4/5/23 5:20,9,practicidad y precios
47359,4/5/23 5:16,10,el proceso excelente
47360,4/5/23 5:13,9,GENIAL
47361,4/5/23 4:59,10,MUY FACIL DE REALIAZAR
47362,4/5/23 4:58,9,me gusta es facil de operar y excelentes precios
47363,4/5/23 4:56,10,MUY FACIL DE MANEJAR
47364,4/5/23 4:54,10,Excelente servicio
47365,4/5/23 4:53,10,POR LA RAPIDES
47366,4/5/23 4:45,10,Muy agil gracias
47367,4/5/23 4:44,10,PRECIO Y ACCESIBILIDAD
47368,4/5/23 4:43,10,muy practico la manera de seleccinar el vuelo
47369,4/5/23 4:41,9,POR FACIL USO
47370,4/5/23 4:41,10,buen servicio
47371,4/5/23 4:35,10,Super entendible la app
47372,4/5/23 4:31,10,Amigable y facil de usar
47373,4/5/23 4:29,10,MUY RAPIDO
47374,4/5/23 4:20,10,Saludos Cordiales
47375,4/5/23 4:14,9,por barato
47376,4/5/23 4:13,10,costo accesible
47377,4/5/23 4:12,9,BUEN SERVICIO
47378,4/5/23 4:12,10,dinamismo
47379,4/5/23 4:10,10,ECONOMIA Y PRACTICIDAD EN VUELOS.
47380,4/5/23 4:07,10,FACIL COMPRAR
47382,4/5/23 4:03,9,"Ofrece que se puede pagar con una tarjeta digital y no hay ninguna opción que asi lo permita, y nunca pude pagar con mi tarjeta de debito."
47383,4/5/23 4:01,10,SI EXCELENTE SERVICIO
47384,4/5/23 4:00,10,FACILIDAD DE USO DE PLATAFORMA
47385,4/5/23 3:58,10,EXCELENTE SERVICIO
47386,4/5/23 3:55,9,Rapido
47387,4/5/23 3:52,10,Precio de vuelos muy accesibles y pagina muy amigable con el usuario.
47388,4/5/23 3:52,10,Fácil de usar.  Intuitiva
47389,4/5/23 3:51,10,es muy facil y barato
47390,4/5/23 3:48,10,por lo practico y por los precios
47391,4/5/23 3:42,10,Muy fácil de moverse en ella
47392,4/5/23 3:38,10,Fue sencilla la operación
47393,4/5/23 3:31,9,Todo fue muy rápido.Gracias
47394,4/5/23 3:31,10,RAPIDO
47395,4/5/23 3:28,10,facil de usar
47396,4/5/23 3:28,10,ATENCION
47397,4/5/23 3:26,10,oriceso muy facil
47398,4/5/23 3:25,10,todo facil y rapido
47399,4/5/23 3:24,10,Excelente servicio
47400,4/5/23 3:20,10,es varato
47401,4/5/23 3:20,10,rápido y fácil
47402,4/5/23 3:18,10,SERVICIO
47403,4/5/23 3:09,10,si
47404,4/5/23 3:08,10,gracias
47405,4/5/23 3:08,10,soluciones muy rapidas
47406,4/5/23 3:07,9,Excelentes precios
47407,4/5/23 3:04,10,EFECTIVIDAD
47408,4/5/23 3:03,10,es super facil de usar y regresar si quieres hacer cambios
47409,4/5/23 2:58,10,"Facil de usar,"
47410,4/5/23 2:57,10,muy amigable
47411,4/5/23 2:53,10,facilidad de compra
47412,4/5/23 2:51,10,Muy accesible el uso para todas la edades necesarias.
47413,4/5/23 2:46,10,Facil de usar
47414,4/5/23 2:44,10,"precio,rapides y sencilles de la compra"
47415,4/5/23 2:39,10,LO MÁS BARATO DEL MERCADO.EXCELENTE
47416,4/5/23 2:33,9,facil acceso
47417,4/5/23 2:32,10,EXCELENTE
47418,4/5/23 2:28,10,"MSI, Viajes y precios competitivos"
47419,4/5/23 2:22,9,MUY RAPIDO EL PROCESO DE COMPRA
47420,4/5/23 2:21,10,"EXCELENTE SERVICIO, PLATAFORMA PRACTICA"
47421,4/5/23 2:20,10,FACIL Y RAPIDO
47422,4/5/23 2:12,10,todo bien
47424,4/5/23 2:06,10,Muy buen servicio
47425,4/5/23 2:04,9,opciones de vuelo y precios
47426,4/5/23 2:02,9,Excelente servicio
47427,4/5/23 1:59,10,Muy rapido y sencill0o de entender
47428,4/5/23 1:55,10,Todo bien excepto los seguros que cobran sin que uno se de cuenta eso si esta terrible
47429,4/5/23 1:52,10,me gusta
47430,4/5/23 1:52,9,Es amigable e intuitiva
47431,4/5/23 1:52,10,muy buena aplicion y muy buen servicio
47432,4/5/23 1:51,9,bueno
47433,4/5/23 1:49,10,excelentes tarifas
47434,4/5/23 1:44,10,buen servicio
47435,4/5/23 1:44,10,1E+38
47436,4/5/23 1:44,10,Todo rapido y facil
47437,4/5/23 1:31,10,AMO VIVAAEROBUS!!!! BESOS EN SUS PARPADITOS! <3
47438,4/5/23 1:30,10,FÁCIL DE USAR
47439,4/5/23 1:20,10,Excelente Servicio
47440,4/5/23 1:20,9,fue rapida la compra
47441,4/5/23 1:19,10,ok
47442,4/5/23 1:18,10,Buen
47443,4/5/23 1:15,10,"EXCELENTE SERVICIO, SOLO ESPERO QUE NO HAYA DEMORAS EN EL VUELO COMO EL OTRAS AEROLINEAS!!!!!"
